category,count,columns,time,L2_TLB_MISS_DATA,L1D_CACHE_MISS_LD,L1D_CACHE_MISS_ST,L1D_TLB_MISS,BRANCH_COND_MISPRED_NONSPEC
col,4194304,3,526777625,10,921,29,23,0
col,4194304,3,526877625,13,913,34,31,0
col,4194304,3,526977625,13,879,38,34,0
col,4194304,3,527177625,12,904,36,30,0
col,4194304,3,527277625,13,916,35,34,0
col,4194304,3,527377625,9,936,28,25,0
col,4194304,3,527477625,13,919,40,31,0
col,4194304,3,527577625,15,916,37,32,0
col,4194304,3,527677625,9,935,29,28,0
col,4194304,3,527777625,12,915,36,33,0
col,4194304,3,527877625,12,913,36,32,0
col,4194304,3,527977625,9,934,27,23,0
col,4194304,3,528080583,13,922,37,33,0
col,4194304,3,528177666,13,887,37,35,0
col,4194304,3,528277625,11,937,27,24,0
col,4194304,3,528377625,15,911,37,37,0
col,4194304,3,528477625,12,915,36,32,0
col,4194304,3,528677625,12,910,36,28,0
col,4194304,3,528777625,12,912,37,30,0
col,4194304,3,528977625,11,916,36,31,0
col,4194304,3,529077666,13,915,37,32,0
col,4194304,3,529177625,10,926,27,23,0
col,4194304,3,529277625,12,920,36,28,0
col,4194304,3,529477666,9,887,30,22,0
col,4194304,3,529577625,12,920,36,29,0
col,4194304,3,529677625,14,921,36,36,0
col,4194304,3,529877625,12,916,37,33,0
col,4194304,3,530080416,10,925,27,24,0
col,4194304,3,530177625,13,889,37,36,0
col,4194304,3,530277625,12,917,36,30,0
col,4194304,3,530377625,10,929,28,26,0
col,4194304,3,530477625,13,915,37,37,0
col,4194304,3,530577666,13,918,37,30,0
col,4194304,3,530677625,9,935,28,26,0
col,4194304,3,530877625,13,920,37,35,0
col,4194304,3,530977625,9,931,29,23,0
col,4194304,3,531277583,12,926,30,29,0
col,4194304,3,531377625,11,928,40,41,0
col,4194304,3,531577625,12,920,37,31,0
col,4194304,3,531677666,9,847,27,22,0
col,4194304,3,531777625,13,909,36,35,0
col,4194304,3,531877625,9,927,27,24,0
col,4194304,3,532080416,12,906,36,32,0
col,4194304,3,532177625,9,905,27,25,0
col,4194304,3,532277625,12,919,37,33,0
col,4194304,3,532377625,12,920,36,33,0
col,4194304,3,532477666,8,928,26,23,0
col,4194304,3,532677625,14,914,36,32,0
col,4194304,3,533077666,11,930,27,26,0
col,4194304,3,533377625,9,924,28,23,0
col,4194304,3,533580375,14,898,29,33,0
col,4194304,3,533677666,9,901,36,25,0
col,4194304,3,533777625,13,909,38,33,0
col,4194304,3,533877666,9,906,27,24,0
col,4194304,3,533977833,11,917,41,28,0
col,4194304,3,534077875,12,916,39,32,0
col,4194304,3,534181041,9,849,28,21,0
col,4194304,3,534280750,12,885,37,31,0
col,4194304,3,534380666,10,800,31,25,0
col,4194304,3,534479708,9,792,32,26,0
col,4194304,3,534577791,9,804,33,28,0
col,4194304,3,534677875,14,814,34,36,0
col,4194304,3,534777833,11,927,36,48,0
col,4194304,3,534977666,9,890,33,23,0
col,4194304,3,535277625,9,904,28,22,0
col,4194304,3,535377666,12,909,36,29,0
col,4194304,3,535477625,12,921,36,29,0
col,4194304,3,535577625,9,938,27,22,0
col,4194304,3,535777625,12,916,38,29,0
col,4194304,3,535877625,10,935,27,25,0
col,4194304,3,535977875,13,920,38,35,0
col,4194304,3,536080208,11,916,34,29,0
col,4194304,3,536177666,9,907,27,22,0
col,4194304,3,536277625,13,917,36,34,0
col,4194304,3,536377666,12,914,40,43,0
col,4194304,3,536577625,13,888,36,30,0
col,4194304,3,536777625,9,929,27,22,0
col,4194304,3,537177666,14,911,37,38,0
col,4194304,3,537377625,10,908,27,24,0
col,4194304,3,537577625,12,922,36,33,0
col,4194304,3,537677625,10,934,27,29,0
col,4194304,3,537777625,11,920,35,31,0
col,4194304,3,537877625,13,913,43,29,0
col,4194304,3,537977916,10,932,31,22,0
col,4194304,3,538080458,12,915,38,29,0
col,4194304,3,538177625,12,892,37,30,0
col,4194304,3,538277625,11,932,28,27,0
col,4194304,3,538377625,12,918,38,28,0
col,4194304,3,538577625,9,817,27,24,0
col,4194304,3,538677625,12,914,37,33,0
col,4194304,3,538777875,10,852,32,29,0
col,4194304,3,538877833,12,905,36,33,0
col,4194304,3,538980500,9,931,27,22,0
col,4194304,3,539077666,12,889,37,34,0
col,4194304,3,539177625,12,915,37,35,0
col,4194304,3,539277625,11,936,28,26,0
col,4194304,3,539477625,9,887,32,28,0
col,4194304,3,539577666,11,902,33,31,0
col,4194304,3,539677666,12,878,36,32,0
col,4194304,3,539777625,11,926,29,26,0
col,4194304,3,539877625,14,904,38,32,0
col,4194304,3,539977875,12,907,38,29,0
col,4194304,3,540077666,9,932,28,22,0
col,4194304,3,540177625,12,914,38,33,0
col,4194304,3,540477625,12,892,36,28,0
col,4194304,3,540577625,13,916,37,29,0
col,4194304,3,540677625,11,926,28,24,0
col,4194304,3,540777625,13,919,36,30,0
col,4194304,3,540877625,13,916,37,33,0
col,4194304,3,541177958,12,919,38,30,0
col,4194304,3,541280541,10,933,28,24,0
col,4194304,3,541377625,11,890,34,29,0
col,4194304,3,541577625,9,934,28,25,0
col,4194304,3,541677625,14,914,39,32,0
col,4194304,3,541777625,12,920,37,34,0
col,4194304,3,541877625,10,934,27,26,0
col,4194304,3,541980458,15,923,36,34,0
col,4194304,3,542077625,12,889,39,32,0
col,4194304,3,542177625,9,934,28,26,0
col,4194304,3,542277666,12,913,37,30,0
col,4194304,3,542477666,9,939,27,23,0
col,4194304,3,542577625,13,918,38,34,0
col,4194304,3,542677625,14,918,37,32,0
col,4194304,3,542777625,9,930,31,21,0
col,4194304,3,542877625,12,919,35,29,0
col,4194304,3,542977625,14,917,36,38,0
col,4194304,3,543080458,9,930,28,22,0
col,4194304,3,543177625,11,893,34,29,0
col,4194304,3,543377625,10,930,29,22,0
col,4194304,3,543577625,12,920,37,28,0
col,4194304,3,543677583,12,923,29,28,0
col,4194304,3,543777625,10,926,34,40,0
col,4194304,3,543877875,12,914,38,29,0
col,4194304,3,543977875,13,915,36,33,0
col,4194304,3,544177708,14,883,37,33,0
col,4194304,3,544377666,12,920,35,34,0
col,4194304,3,544477625,12,917,37,34,0
col,4194304,3,544577541,13,915,30,32,0
col,4194304,3,544677625,10,935,34,25,0
col,4194304,3,544777625,13,922,34,34,0
col,4194304,3,544977625,9,935,27,22,0
col,4194304,3,545077625,12,912,36,29,0
col,4194304,3,545177625,12,916,37,26,0
col,4194304,3,545277625,9,934,28,21,0
col,4194304,3,545377666,12,922,37,29,0
col,4194304,3,545477625,9,844,28,21,0
col,4194304,3,545677625,12,918,35,29,0
col,4194304,3,545777625,9,930,30,24,0
col,4194304,3,545877833,12,911,34,36,0
col,4194304,3,545980500,13,911,38,34,0
col,4194304,3,546077666,9,904,27,24,0
col,4194304,3,546177666,12,916,37,35,0
col,4194304,3,546277666,12,911,36,33,0
col,4194304,3,546377666,9,933,28,22,0
col,4194304,3,546477666,13,916,37,30,0
col,4194304,3,546577666,16,902,36,153,2
col,4194304,3,546677666,11,935,29,23,0
col,4194304,3,546777625,12,920,37,33,0
col,4194304,3,546877625,13,918,39,36,0
col,4194304,3,546977666,9,936,27,28,0
col,4194304,3,547077666,12,911,36,31,0
col,4194304,3,547177625,12,920,37,29,0
col,4194304,3,547277625,10,934,27,25,0
col,4194304,3,547377666,12,865,38,35,0
col,4194304,3,547477666,10,913,31,28,0
col,4194304,3,547577625,13,919,34,32,0
col,4194304,3,547677625,12,907,36,30,0
col,4194304,3,547777625,9,928,29,21,0
col,4194304,3,547877875,12,925,34,31,0
col,4194304,3,547980458,12,907,39,32,0
col,4194304,3,548077666,9,907,30,22,0
col,4194304,3,548177666,13,922,36,31,0
col,4194304,3,548277625,11,896,37,28,0
col,4194304,3,548377625,9,924,30,22,0
col,4194304,3,548477625,12,923,34,35,0
col,4194304,3,548577625,12,916,38,31,0
col,4194304,3,548677625,9,935,29,29,0
col,4194304,3,548777666,14,918,34,34,0
col,4194304,3,548877625,13,918,36,32,0
col,4194304,3,548977666,12,919,30,35,0
col,4194304,3,549077625,11,929,34,43,0
col,4194304,3,549177625,12,913,36,31,0
col,4194304,3,549277625,12,917,37,28,0
col,4194304,3,549377625,9,920,27,23,0
col,4194304,3,549477666,12,874,40,29,0
col,4194304,3,549577666,9,928,29,23,0
col,4194304,3,549677625,13,922,34,32,0
col,4194304,3,549977666,12,888,35,32,0
col,4194304,3,550077666,11,912,34,30,0
col,4194304,3,550177625,11,931,28,23,0
col,4194304,3,550277666,13,916,39,31,0
col,4194304,3,550377666,12,915,37,32,0
col,4194304,3,550477666,10,930,28,25,0
col,4194304,3,550777625,9,927,28,24,0
col,4194304,3,550977625,12,919,38,31,0
col,4194304,3,551077666,9,909,27,24,0
col,4194304,3,551177625,12,906,38,36,0
col,4194304,3,551277708,13,912,38,35,0
col,4194304,3,551377625,10,932,27,26,0
col,4194304,3,551477875,12,917,36,31,0
col,4194304,3,551677666,10,933,28,25,0
col,4194304,3,551777666,12,921,34,31,0
col,4194304,3,551880500,13,921,36,32,0
col,4194304,3,551977625,10,905,27,23,0
col,4194304,3,552077625,12,919,36,29,0
col,4194304,3,552177625,12,913,38,30,0
col,4194304,3,552277625,9,842,28,21,0
col,4194304,3,552377625,13,919,37,33,0
col,4194304,3,552477666,9,929,30,22,0
col,4194304,3,552577625,12,921,34,29,0
col,4194304,3,552677625,13,917,35,33,0
col,4194304,3,552877666,14,910,34,36,0
col,4194304,3,552977625,13,895,37,33,0
col,4194304,3,553077708,12,898,25,26,0
col,4194304,3,553577625,11,892,35,30,0
col,4194304,3,553677625,9,917,28,25,0
col,4194304,3,553777625,15,891,36,35,0
col,4194304,3,553880458,9,911,29,26,0
col,4194304,3,553977666,13,876,36,32,0
col,4194304,3,554077666,15,900,29,33,0
col,4194304,3,554177666,10,921,34,23,0
col,4194304,3,554277666,13,906,36,33,0
col,4194304,3,554377625,9,925,29,24,0
col,4194304,3,554477625,13,909,36,30,0
col,4194304,3,554577625,13,903,37,30,0
col,4194304,3,554680500,10,915,29,24,0
col,4194304,3,554777666,12,892,36,29,0
col,4194304,3,554877625,13,918,36,34,0
col,4194304,3,554977666,10,928,28,24,0
col,4194304,3,555177708,13,915,36,30,0
col,4194304,3,555377625,11,921,34,31,0
col,4194304,3,555577708,9,927,29,24,0
col,4194304,3,555677666,13,924,35,31,0
col,4194304,3,555880333,9,935,29,27,0
col,4194304,3,555977625,12,890,35,32,0
col,4194304,3,556077625,12,919,37,34,0
col,4194304,3,556177666,10,929,31,27,0
col,4194304,3,556377625,12,905,37,32,0
col,4194304,3,556477625,9,930,29,22,0
col,4194304,3,556577625,13,924,34,33,0
col,4194304,3,556777666,10,927,29,24,0
col,4194304,3,556877625,11,926,35,27,0
col,4194304,3,556977625,13,894,38,33,0
col,4194304,3,557077625,8,936,27,20,0
col,4194304,3,557177625,12,918,34,29,0
col,4194304,3,557277666,12,910,37,29,0
col,4194304,3,557377625,9,926,31,22,0
col,4194304,3,557477625,13,920,34,31,0
col,4194304,3,557677625,14,919,36,37,0
col,4194304,3,557777875,10,938,28,28,0
col,4194304,3,557877833,14,919,36,36,0
col,4194304,3,557980500,15,916,37,35,0
col,4194304,3,558177625,14,841,37,34,0
col,4194304,3,558377666,14,901,36,32,0
col,4194304,3,558477708,9,877,28,24,0
col,4194304,3,558577666,13,876,38,30,0
col,4194304,3,558677750,12,906,29,31,0
col,4194304,3,558777666,10,927,35,47,0
col,4194304,3,558877625,12,919,33,26,0
col,4194304,3,558977875,12,919,36,31,0
col,4194304,3,559077666,9,933,28,21,0
col,4194304,3,559177625,12,826,36,31,0
col,4194304,3,559377625,13,916,39,36,0
col,4194304,3,559477625,12,879,32,29,0
col,4194304,3,559577625,11,930,36,44,0
col,4194304,3,559880500,10,922,30,27,0
col,4194304,3,559977666,14,889,42,37,0
col,4194304,3,560077625,10,924,32,27,0
col,4194304,3,560177625,12,918,38,35,0
col,4194304,3,560277625,12,916,40,30,0
col,4194304,3,560377625,9,932,32,24,0
col,4194304,3,560477625,12,917,38,33,0
col,4194304,3,560577625,12,901,42,30,0
col,4194304,3,560677625,9,925,32,24,0
col,4194304,3,560778041,12,915,40,32,0
col,4194304,3,560880333,12,913,42,32,0
col,4194304,3,560977666,9,906,30,23,0
col,4194304,3,561077625,15,910,41,32,0
col,4194304,3,561177625,13,915,41,37,0
col,4194304,3,561277625,11,934,30,26,0
col,4194304,3,561377666,12,918,42,32,0
col,4194304,3,561477625,12,913,42,33,0
col,4194304,3,561577625,9,905,30,25,0
col,4194304,3,561677625,13,904,41,34,0
col,4194304,3,561780583,12,919,40,31,0
col,4194304,3,561877625,10,903,31,22,0
col,4194304,3,561977625,12,914,40,28,0
col,4194304,3,562077541,12,911,32,28,0
col,4194304,3,562177625,12,931,40,39,0
col,4194304,3,562277625,13,914,40,30,0
col,4194304,3,562377625,12,919,38,34,0
col,4194304,3,562477625,11,933,30,24,0
col,4194304,3,562577666,12,909,40,34,0
col,4194304,3,562677625,12,913,40,34,0
col,4194304,3,562777916,9,772,36,26,0
col,4194304,3,562877875,10,932,30,28,0
col,4194304,3,562980625,12,916,41,34,0
col,4194304,3,563077666,14,880,40,34,0
col,4194304,3,563177666,9,931,31,26,0
col,4194304,3,563277625,12,918,40,28,0
col,4194304,3,563377666,13,906,40,33,0
col,4194304,3,563477666,9,934,30,21,0
col,4194304,3,563577625,12,911,40,33,0
col,4194304,3,563677625,12,910,41,29,0
col,4194304,3,563780458,9,935,30,23,0
col,4194304,3,563877666,12,885,41,32,0
col,4194304,3,563977666,10,928,32,27,0
col,4194304,3,564077666,10,920,36,30,0
col,4194304,3,564177625,12,907,40,28,0
col,4194304,3,564277625,12,925,32,29,0
col,4194304,3,564377625,12,896,38,46,0
col,4194304,3,564477625,12,916,41,29,0
col,4194304,3,564577625,9,931,32,21,0
col,4194304,3,564777625,13,917,41,31,0
col,4194304,3,564877625,10,929,32,23,0
col,4194304,3,564977625,11,916,38,30,0
col,4194304,3,565077625,13,912,42,31,0
col,4194304,3,565177625,10,923,32,25,0
col,4194304,3,565277625,13,921,38,34,0
col,4194304,3,565377666,15,917,41,38,0
col,4194304,3,565477583,13,917,32,35,0
col,4194304,3,565577666,10,933,38,43,0
col,4194304,3,565677625,15,918,40,37,0
col,4194304,3,565778125,13,917,44,35,0
col,4194304,3,565877625,8,900,28,22,0
col,4194304,3,565977625,12,910,40,29,0
col,4194304,3,566077625,9,839,30,21,0
col,4194304,3,566177625,13,918,41,30,0
col,4194304,3,566277791,13,925,34,32,0
col,4194304,3,566377625,11,917,40,40,0
col,4194304,3,566477625,12,906,40,29,0
col,4194304,3,566577625,10,922,33,22,0
col,4194304,3,566677625,12,907,38,32,0
col,4194304,3,566777625,12,889,40,32,0
col,4194304,3,566877625,9,931,30,26,0
col,4194304,3,566977791,12,898,42,33,0
col,4194304,3,567077666,13,892,45,35,0
col,4194304,3,567177666,9,931,37,22,0
col,4194304,3,567277625,12,916,40,32,0
col,4194304,3,567377625,13,917,40,37,0
col,4194304,3,567477625,11,935,30,27,0
col,4194304,3,567577625,11,909,38,36,0
col,4194304,3,567677625,12,905,40,33,0
col,4194304,3,567780583,12,932,32,28,0
col,4194304,3,567877625,14,882,42,36,0
col,4194304,3,567977625,10,924,32,26,0
col,4194304,3,568077875,12,921,39,31,0
col,4194304,3,568180625,12,913,41,35,0
col,4194304,3,568277625,10,900,32,22,0
col,4194304,3,568377625,12,918,38,33,0
col,4194304,3,568477625,13,911,42,31,0
col,4194304,3,568577625,9,926,33,22,0
col,4194304,3,568677625,12,907,38,28,0
col,4194304,3,568777625,12,915,40,29,0
col,4194304,3,568877875,8,793,37,20,0
col,4194304,3,568977958,14,914,42,34,0
col,4194304,3,569080625,9,929,30,24,0
col,4194304,3,569177666,12,884,42,32,0
col,4194304,3,569277625,11,929,35,24,0
col,4194304,3,569377625,10,923,37,29,0
col,4194304,3,569477625,14,869,42,31,0
col,4194304,3,569577625,11,932,30,25,0
col,4194304,3,569677958,12,916,42,33,0
col,4194304,3,569780500,12,915,41,35,0
col,4194304,3,569877666,10,907,32,24,0
col,4194304,3,569977625,14,915,41,33,0
col,4194304,3,570077625,12,913,41,31,0
col,4194304,3,570177666,10,934,30,25,0
col,4194304,3,570277625,12,909,42,30,0
col,4194304,3,570377625,13,910,40,35,0
col,4194304,3,570477666,9,921,33,25,0
col,4194304,3,570577666,12,911,41,29,0
col,4194304,3,570677625,15,917,44,34,0
col,4194304,3,570777625,9,934,30,22,0
col,4194304,3,570877666,12,920,41,30,0
col,4194304,3,571077625,10,928,31,26,0
col,4194304,3,571177625,11,917,39,27,0
col,4194304,3,571477625,12,913,42,29,0
col,4194304,3,571577625,12,918,41,26,0
col,4194304,3,571677916,9,922,31,25,0
col,4194304,3,571778458,13,399,31,74,13
col,4194304,3,571877666,12,892,41,30,0
col,4194304,3,571977666,10,929,32,25,0
col,4194304,3,572077708,13,917,38,31,0
col,4194304,3,572177666,14,917,40,33,0
col,4194304,3,572277625,10,927,34,30,0
col,4194304,3,572477625,13,918,42,32,0
col,4194304,3,572577708,12,923,32,34,0
col,4194304,3,572677625,11,892,42,44,0
col,4194304,3,572777625,12,903,40,36,0
col,4194304,3,572877625,8,929,29,25,0
col,4194304,3,572977666,12,888,42,29,0
col,4194304,3,573077625,13,916,40,32,0
col,4194304,3,573177625,10,933,30,26,0
col,4194304,3,573277625,13,889,40,34,0
col,4194304,3,573477666,9,934,31,23,0
col,4194304,3,573577625,13,910,48,30,0
col,4194304,3,573677875,13,916,42,32,0
col,4194304,3,573780583,10,930,31,25,0
col,4194304,3,573877666,13,882,41,34,0
col,4194304,3,573980083,12,921,34,35,0
col,4194304,3,574077625,13,901,41,48,0
col,4194304,3,574177625,13,918,41,37,0
col,4194304,3,574277625,9,928,33,25,0
col,4194304,3,574377625,13,902,38,31,0
col,4194304,3,574477625,12,910,40,32,0
col,4194304,3,574577625,10,923,32,29,0
col,4194304,3,574677625,13,883,43,48,8
col,4194304,3,574780583,13,912,32,34,0
col,4194304,3,574877625,9,899,38,23,0
col,4194304,3,574977625,13,916,43,30,0
col,4194304,3,575077625,10,930,33,25,0
col,4194304,3,575177625,13,918,38,35,0
col,4194304,3,575277625,13,912,40,38,0
col,4194304,3,575377625,11,932,34,25,0
col,4194304,3,575477625,11,919,38,35,0
col,4194304,3,575577625,12,915,43,29,0
col,4194304,3,575677916,13,920,33,31,0
col,4194304,3,575780583,10,928,44,40,0
col,4194304,3,575877666,12,892,41,28,0
col,4194304,3,575977625,10,930,34,24,0
col,4194304,3,576077625,12,893,39,31,0
col,4194304,3,576177625,13,904,40,30,0
col,4194304,3,576277666,9,937,30,21,0
col,4194304,3,576377625,12,918,38,30,0
col,4194304,3,576477625,13,917,40,29,0
col,4194304,3,576677625,13,920,40,34,0
col,4194304,3,576777625,13,919,40,34,0
col,4194304,3,576877625,11,932,33,23,0
col,4194304,3,576977625,6,500,22,17,0
col,4194304,3,577077625,12,884,38,32,0
col,4194304,3,577177625,12,913,41,33,0
col,4194304,3,577277625,11,933,30,28,0
col,4194304,3,577377625,12,906,40,28,0
col,4194304,3,577477625,12,915,41,30,0
col,4194304,3,577680541,12,910,41,28,0
col,4194304,3,577777625,13,880,42,34,0
col,4194304,3,577877625,10,933,30,25,0
col,4194304,3,577977625,12,905,40,32,0
col,4194304,3,578077625,13,912,41,33,0
col,4194304,3,578377666,12,917,42,30,0
col,4194304,3,578477625,9,933,31,24,0
col,4194304,3,578577625,12,911,41,30,0
col,4194304,3,578677625,13,915,40,32,0
col,4194304,3,578877625,13,913,41,32,0
col,4194304,3,578982083,9,879,33,22,0
col,4194304,3,579077833,12,867,41,32,0
col,4194304,3,579177916,12,915,43,35,0
col,4194304,3,579280541,9,927,31,22,0
col,4194304,3,579377708,12,881,42,32,0
col,4194304,3,579477666,14,923,32,35,0
col,4194304,3,579577916,11,924,38,48,0
col,4194304,3,579680416,13,900,42,33,0
col,4194304,3,579777666,9,900,30,23,0
col,4194304,3,579877625,14,913,40,32,0
col,4194304,3,579977625,11,914,38,29,0
col,4194304,3,580077625,11,930,30,29,0
col,4194304,3,580177625,13,918,42,30,0
col,4194304,3,580277625,12,914,41,30,0
col,4194304,3,580377625,11,926,30,25,0
col,4194304,3,580477625,13,912,41,34,0
col,4194304,3,580577666,14,909,41,31,0
col,4194304,3,580877625,13,916,40,34,0
col,4194304,3,580977625,10,926,34,25,0
col,4194304,3,581077625,12,909,40,31,0
col,4194304,3,581177625,14,915,41,31,0
col,4194304,3,581277625,9,928,31,25,0
col,4194304,3,581377625,13,913,43,33,0
col,4194304,3,581477625,12,904,41,31,0
col,4194304,3,581577958,10,936,31,25,0
col,4194304,3,581677708,12,896,40,31,0
col,4194304,3,581777666,9,859,33,24,0
col,4194304,3,581877625,12,898,40,34,0
col,4194304,3,581977666,12,906,40,32,0
col,4194304,3,582077625,9,924,32,25,0
col,4194304,3,582177625,12,904,42,36,0
col,4194304,3,582277625,12,909,32,32,0
col,4194304,3,582377666,9,929,38,23,0
col,4194304,3,582477625,13,908,40,36,0
col,4194304,3,582577708,12,913,34,29,0
col,4194304,3,582677958,10,927,39,37,0
col,4194304,3,582877666,10,897,33,23,0
col,4194304,3,583177625,9,931,33,23,0
col,4194304,3,583277625,13,909,38,32,0
col,4194304,3,583477625,8,930,30,26,0
col,4194304,3,583577875,15,915,38,31,0
col,4194304,3,583680458,12,912,40,32,0
col,4194304,3,583777625,10,903,31,23,0
col,4194304,3,583877625,12,826,41,31,0
col,4194304,3,583977625,10,927,34,27,0
col,4194304,3,584077625,12,919,32,34,0
col,4194304,3,584177625,12,914,40,32,0
col,4194304,3,584277666,9,847,45,24,0
col,4194304,3,584377708,14,899,41,32,0
col,4194304,3,584477666,9,890,31,23,0
col,4194304,3,584577833,13,843,57,34,0
col,4194304,3,584677666,9,875,31,26,0
col,4194304,3,584880541,14,920,32,31,0
col,4194304,3,584977666,10,884,39,41,0
col,4194304,3,585077625,12,910,40,30,0
col,4194304,3,585177666,11,933,31,29,0
col,4194304,3,585277625,11,914,38,27,0
col,4194304,3,585377625,13,915,43,32,0
col,4194304,3,585477625,9,926,32,22,0
col,4194304,3,585580541,12,918,40,34,0
col,4194304,3,585677666,12,884,41,29,0
col,4194304,3,585777625,9,931,31,22,0
col,4194304,3,586077625,10,932,31,24,0
col,4194304,3,586177625,13,916,42,34,0
col,4194304,3,586277625,12,916,43,31,0
col,4194304,3,586377625,9,921,32,25,0
col,4194304,3,586577625,13,914,41,34,0
col,4194304,3,586677625,10,931,31,24,0
col,4194304,3,586777833,12,726,33,28,0
col,4194304,3,586877875,12,915,42,33,0
col,4194304,3,586980625,11,914,38,30,0
col,4194304,3,587077625,10,902,30,24,0
col,4194304,3,587177625,12,918,43,30,0
col,4194304,3,587277625,13,911,42,33,0
col,4194304,3,587377666,9,931,30,25,0
col,4194304,3,587477625,12,918,43,29,0
col,4194304,3,587580583,13,913,40,32,0
col,4194304,3,587677625,9,904,30,23,0
col,4194304,3,587877625,11,903,31,28,0
col,4194304,3,587977916,12,914,43,32,0
col,4194304,3,588080541,13,910,42,30,0
col,4194304,3,588177625,10,900,30,26,0
col,4194304,3,588277625,13,912,41,35,0
col,4194304,3,588377666,13,911,41,32,0
col,4194304,3,588477625,9,928,30,22,0
col,4194304,3,588577666,12,901,40,32,0
col,4194304,3,588677625,12,913,40,30,0
col,4194304,3,588777625,9,911,30,23,0
col,4194304,3,588877625,13,915,44,37,0
col,4194304,3,588977625,13,926,33,38,0
col,4194304,3,589077625,12,916,38,43,0
col,4194304,3,589177625,12,900,41,33,0
col,4194304,3,589277625,12,917,33,26,0
col,4194304,3,589377625,12,908,39,31,0
col,4194304,3,589477875,13,915,42,33,0
col,4194304,3,589580458,10,922,33,23,0
col,4194304,3,589677625,14,878,38,33,0
col,4194304,3,589777625,13,921,42,33,0
col,4194304,3,589877708,9,928,30,23,0
col,4194304,3,589977625,13,917,40,35,0
col,4194304,3,590077625,14,921,40,34,0
col,4194304,3,590177625,10,931,32,27,0
col,4194304,3,590377666,15,905,41,33,0
col,4194304,3,590577625,12,915,38,30,0
col,4194304,3,590677625,14,910,40,35,0
col,4194304,3,590777625,9,834,30,25,0
col,4194304,3,590877625,9,802,34,26,0
col,4194304,3,590977916,12,909,42,33,0
col,4194304,3,591080541,9,923,34,26,0
col,4194304,3,591177666,12,890,38,30,0
col,4194304,3,591277625,13,913,40,33,0
col,4194304,3,591377625,10,929,33,25,0
col,4194304,3,591477958,14,914,38,36,0
col,4194304,3,591580416,14,908,41,35,0
col,4194304,3,591677625,10,903,32,25,0
col,4194304,3,591777625,13,871,42,32,0
col,4194304,3,591877625,10,922,33,24,0
col,4194304,3,591977625,12,911,38,30,0
col,4194304,3,592077625,12,902,40,36,0
col,4194304,3,592177625,11,927,33,27,0
col,4194304,3,592277708,11,915,37,30,0
col,4194304,3,592377666,12,917,41,31,0
col,4194304,3,592477625,9,928,32,23,0
col,4194304,3,592577625,12,920,39,32,0
col,4194304,3,592677625,14,907,40,32,0
col,4194304,3,592777625,10,924,34,26,0
col,4194304,3,592977625,12,909,40,29,0
col,4194304,3,593177625,13,914,43,34,0
col,4194304,3,593277625,13,909,41,34,0
col,4194304,3,593377833,9,928,31,26,0
col,4194304,3,593577750,13,875,32,35,0
col,4194304,3,593677833,10,880,41,44,0
col,4194304,3,593880500,10,910,43,43,0
col,4194304,3,593977666,13,878,40,33,0
col,4194304,3,594077666,8,924,29,22,0
col,4194304,3,594277666,12,910,41,30,0
col,4194304,3,594377625,9,922,31,22,0
col,4194304,3,594477625,12,906,42,29,0
col,4194304,3,594577666,13,907,41,30,0
col,4194304,3,594677666,9,927,32,24,0
col,4194304,3,594777625,12,896,41,32,0
col,4194304,3,594885125,9,881,30,23,0
col,4194304,3,594980416,13,798,53,33,0
col,4194304,3,595077666,10,900,31,27,0
col,4194304,3,595180416,9,778,35,23,0
col,4194304,3,595277666,12,873,41,34,0
col,4194304,3,595377791,9,752,41,25,0
col,4194304,3,595478041,9,907,31,26,0
col,4194304,3,595577875,12,776,47,33,0
col,4194304,3,595677708,9,775,31,28,0
col,4194304,3,595780333,9,905,30,26,0
col,4194304,3,595877625,11,869,40,29,0
col,4194304,3,595980041,9,826,35,25,0
col,4194304,3,596077708,12,877,34,34,0
col,4194304,3,596177791,10,799,43,43,0
col,4194304,3,596277708,11,892,34,24,0
col,4194304,3,596377833,12,874,40,34,0
col,4194304,3,596477750,9,878,46,23,0
col,4194304,3,596577750,13,877,41,34,0
col,4194304,3,596677708,9,897,30,22,0
col,4194304,3,596777708,13,875,43,33,0
col,4194304,3,596977666,12,879,40,31,0
col,4194304,3,597077750,12,886,33,31,0
col,4194304,3,597177750,11,882,43,42,0
col,4194304,3,597277708,14,878,47,34,0
col,4194304,3,597377916,9,886,38,23,0
col,4194304,3,597480041,12,872,44,30,0
col,4194304,3,597577708,9,876,35,21,0
col,4194304,3,597677750,13,881,40,34,0
col,4194304,3,597777708,8,890,31,22,0
col,4194304,3,597877708,9,746,38,28,0
col,4194304,3,597977625,13,897,42,34,0
col,4194304,3,598077916,9,926,31,26,0
col,4194304,3,598180375,12,908,40,31,0
col,4194304,3,598277708,13,884,40,33,0
col,4194304,3,598377625,10,930,30,22,0
col,4194304,3,598477666,13,907,40,35,0
col,4194304,3,598577625,12,909,42,32,0
col,4194304,3,598777625,12,910,42,33,0
col,4194304,3,598877625,12,914,42,29,0
col,4194304,3,598977666,9,930,30,23,0
col,4194304,3,599077625,12,912,42,31,0
col,4194304,3,599177625,13,912,42,32,0
col,4194304,3,599277625,11,924,31,25,0
col,4194304,3,599377833,14,915,40,31,0
col,4194304,3,599480458,13,908,30,33,0
col,4194304,3,599577875,10,888,44,41,0
