category,distribution,count,columns,col_width,total,sort,scatter,gather
row_all,correlated0.9,16777216,2,4,1218072208,1105342859,112729317,32
row_iter,correlated0.9,16777216,2,4,1525058140,1412415123,112643000,17
row_all_dynamic,correlated0.9,16777216,2,4,2070941098,1958310728,112630346,24
row_all_branchless,correlated0.9,16777216,2,4,1440692317,1326781496,113910796,25
col,correlated0.9,16777216,2,4,2431590267,2431590267,0,0
col_ss,correlated0.9,16777216,2,4,2836859412,2836859412,0,0
col_branchless,correlated0.9,16777216,2,4,4364797046,4364797046,0,0
row_all,correlated0.9,16777216,2,4,1220299682,1107566695,112732930,57
row_iter,correlated0.9,16777216,2,4,1520074988,1406770966,113303990,32
row_all_dynamic,correlated0.9,16777216,2,4,2059675176,1946719959,112955184,33
row_all_branchless,correlated0.9,16777216,2,4,1432885070,1320252630,112632408,32
col,correlated0.9,16777216,2,4,2446116463,2446116463,0,0
col_ss,correlated0.9,16777216,2,4,2800197116,2800197116,0,0
col_branchless,correlated0.9,16777216,2,4,4343586319,4343586319,0,0
row_all,correlated0.9,16777216,2,4,1220926869,1107893452,113033385,32
row_iter,correlated0.9,16777216,2,4,1525460912,1412747073,112713804,35
row_all_dynamic,correlated0.9,16777216,2,4,2076980879,1964478931,112501915,33
row_all_branchless,correlated0.9,16777216,2,4,1438449739,1325676539,112773176,24
col,correlated0.9,16777216,2,4,2443052346,2443052346,0,0
col_ss,correlated0.9,16777216,2,4,2803906156,2803906156,0,0
col_branchless,correlated0.9,16777216,2,4,4331455900,4331455900,0,0
row_all,correlated0.9,16777216,2,4,1223616469,1110882636,112733800,33
row_iter,correlated0.9,16777216,2,4,1521658129,1408923334,112734757,38
row_all_dynamic,correlated0.9,16777216,2,4,2083399665,1970778547,112621094,24
row_all_branchless,correlated0.9,16777216,2,4,1437338530,1324524254,112814243,33
col,random,16777216,4,4,3051553278,3051553278,0,0
col_ss,random,16777216,4,4,3058979882,3058979882,0,0
col_branchless,random,16777216,4,4,12556590443,12556590443,0,0
row_all,random,16777216,4,4,2397876267,2207632072,190244149,46
row_iter,random,16777216,4,4,2393471752,2203750227,189721431,94
row_all_dynamic,random,16777216,4,4,3569483876,3379336014,190147822,40
row_all_branchless,random,16777216,4,4,4491878222,4300403769,191474412,41
col,random,16777216,4,4,3050202105,3050202105,0,0
col_ss,random,16777216,4,4,3063796246,3063796246,0,0
col_branchless,random,16777216,4,4,12529161680,12529161680,0,0
row_all,random,16777216,4,4,2398828335,2207068410,191759881,44
row_iter,random,16777216,4,4,2394065882,2202151325,191914516,41
row_all_dynamic,random,16777216,4,4,3570890813,3379332639,191558126,48
row_all_branchless,random,16777216,4,4,4490937475,4301157802,189779636,37
col,random,16777216,4,4,3047411536,3047411536,0,0
col_ss,random,16777216,4,4,3062220104,3062220104,0,0
col_branchless,random,16777216,4,4,12542167133,12542167133,0,0
row_all,random,16777216,4,4,2396150636,2206383722,189766850,64
row_iter,random,16777216,4,4,2390892441,2200913883,189978515,43
row_all_dynamic,random,16777216,4,4,3568611957,3378739281,189872629,47
row_all_branchless,random,16777216,4,4,4490741629,4301040305,189701279,45
col,random,16777216,4,4,3049675923,3049675923,0,0
col_ss,random,16777216,4,4,3062597994,3062597994,0,0
col_branchless,random,16777216,4,4,12533348407,12533348407,0,0
row_all,random,16777216,4,4,2398907050,2208975637,189931368,45
row_iter,random,16777216,4,4,2393189912,2203229058,189960819,35
row_all_dynamic,random,16777216,4,4,3570861615,3380883066,189978506,43
row_all_branchless,random,16777216,4,4,4490376208,4300446152,189930019,37
col,random,16777216,4,4,3050118505,3050118505,0,0
col_ss,random,16777216,4,4,3060169162,3060169162,0,0
col_branchless,random,16777216,4,4,12549537254,12549537254,0,0
row_all,random,16777216,4,4,2397779901,2207844319,189935536,46
row_iter,random,16777216,4,4,2392416669,2202670260,189746367,42
row_all_dynamic,random,16777216,4,4,3569549838,3379413633,190136173,32
row_all_branchless,random,16777216,4,4,4490768550,4300778265,189990255,30
col,powerlaw,16777216,4,4,7056652431,7056652431,0,0
col_ss,powerlaw,16777216,4,4,6043725237,6043725237,0,0
col_branchless,powerlaw,16777216,4,4,12418562238,12418562238,0,0
row_all,powerlaw,16777216,4,4,2962277751,2771123632,191154072,47
row_iter,powerlaw,16777216,4,4,4130209264,3939108059,191101173,32
row_all_dynamic,powerlaw,16777216,4,4,4762070553,4569268899,192801613,41
row_all_branchless,powerlaw,16777216,4,4,4581112643,4390034438,191078156,49
col,powerlaw,16777216,4,4,7042703160,7042703160,0,0
col_ss,powerlaw,16777216,4,4,6050911018,6050911018,0,0
col_branchless,powerlaw,16777216,4,4,12378419789,12378419789,0,0
row_all,powerlaw,16777216,4,4,2961665863,2771865209,189800578,76
row_iter,powerlaw,16777216,4,4,4128449322,3938730620,189718661,41
row_all_dynamic,powerlaw,16777216,4,4,4760153484,4568935800,191217636,48
row_all_branchless,powerlaw,16777216,4,4,4580469384,4388623852,191845488,44
col,powerlaw,16777216,4,4,7029227082,7029227082,0,0
col_ss,powerlaw,16777216,4,4,6030365287,6030365287,0,0
col_branchless,powerlaw,16777216,4,4,12375156756,12375156756,0,0
row_all,powerlaw,16777216,4,4,2961220740,2771627562,189593106,72
row_iter,powerlaw,16777216,4,4,4129115491,3937492533,191622917,41
row_all_dynamic,powerlaw,16777216,4,4,4754642053,4564953354,189688650,49
row_all_branchless,powerlaw,16777216,4,4,4578554680,4387201445,191353191,44
col,powerlaw,16777216,4,4,7033068266,7033068266,0,0
col_ss,powerlaw,16777216,4,4,6047010724,6047010724,0,0
col_branchless,powerlaw,16777216,4,4,12414845478,12414845478,0,0
row_all,powerlaw,16777216,4,4,2962983453,2769929121,193054286,46
row_iter,powerlaw,16777216,4,4,4129674479,3937179654,192494786,39
row_all_dynamic,powerlaw,16777216,4,4,4760343974,4569358248,190985686,40
row_all_branchless,powerlaw,16777216,4,4,4578631443,4387819525,190811877,41
col,powerlaw,16777216,4,4,7018951051,7018951051,0,0
col_ss,powerlaw,16777216,4,4,6041473530,6041473530,0,0
col_branchless,powerlaw,16777216,4,4,12382203043,12382203043,0,0
row_all,powerlaw,16777216,4,4,2963116432,2770425649,192690738,45
row_iter,powerlaw,16777216,4,4,4128847457,3936533275,192314149,33
row_all_dynamic,powerlaw,16777216,4,4,4756091317,4565150174,190941103,40
row_all_branchless,powerlaw,16777216,4,4,4580264663,4389376051,190888567,45
col,correlated0.1,16777216,4,4,6340084455,6340084455,0,0
col_ss,correlated0.1,16777216,4,4,5975882893,5975882893,0,0
col_branchless,correlated0.1,16777216,4,4,12771581220,12771581220,0,0
row_all,correlated0.1,16777216,4,4,2537536986,2346395005,191141909,72
row_iter,correlated0.1,16777216,4,4,3697244094,3506213506,191030555,33
row_all_dynamic,correlated0.1,16777216,4,4,4341384022,4150331483,191052489,50
row_all_branchless,correlated0.1,16777216,4,4,4079978397,3887408037,192570315,45
col,correlated0.1,16777216,4,4,6335874836,6335874836,0,0
col_ss,correlated0.1,16777216,4,4,5960909974,5960909974,0,0
col_branchless,correlated0.1,16777216,4,4,12802377636,12802377636,0,0
row_all,correlated0.1,16777216,4,4,2544874019,2353840421,191033523,75
row_iter,correlated0.1,16777216,4,4,3696724798,3505480856,191243896,46
row_all_dynamic,correlated0.1,16777216,4,4,4342674978,4150268064,192406876,38
row_all_branchless,correlated0.1,16777216,4,4,4075331861,3884348561,190983268,32
col,correlated0.1,16777216,4,4,6360765229,6360765229,0,0
col_ss,correlated0.1,16777216,4,4,5966725683,5966725683,0,0
col_branchless,correlated0.1,16777216,4,4,12788601567,12788601567,0,0
row_all,correlated0.1,16777216,4,4,2543292608,2352144639,191147922,47
row_iter,correlated0.1,16777216,4,4,3698327069,3507439454,190887583,32
row_all_dynamic,correlated0.1,16777216,4,4,4342230783,4151329643,190901106,34
row_all_branchless,correlated0.1,16777216,4,4,4070597954,3877910066,192687849,39
col,correlated0.1,16777216,4,4,6335921061,6335921061,0,0
col_ss,correlated0.1,16777216,4,4,5970246697,5970246697,0,0
col_branchless,correlated0.1,16777216,4,4,12796285771,12796285771,0,0
row_all,correlated0.1,16777216,4,4,2546502349,2355358532,191143743,74
row_iter,correlated0.1,16777216,4,4,3695841865,3504727463,191114369,33
row_all_dynamic,correlated0.1,16777216,4,4,4344709236,4151894960,192814230,46
row_all_branchless,correlated0.1,16777216,4,4,4082447934,3891478168,190969720,46
col,correlated0.1,16777216,4,4,6330423911,6330423911,0,0
col_ss,correlated0.1,16777216,4,4,5935291302,5935291302,0,0
col_branchless,correlated0.1,16777216,4,4,12840755714,12840755714,0,0
row_all,correlated0.1,16777216,4,4,2544644025,2351764122,192879857,46
row_iter,correlated0.1,16777216,4,4,3700336916,3509267270,191069606,40
row_all_dynamic,correlated0.1,16777216,4,4,4346957042,4155824606,191132388,48
row_all_branchless,correlated0.1,16777216,4,4,4082062787,3890880409,191182348,30
col,correlated0.5,16777216,4,4,6283869721,6283869721,0,0
col_ss,correlated0.5,16777216,4,4,5993799182,5993799182,0,0
col_branchless,correlated0.5,16777216,4,4,12167911857,12167911857,0,0
row_all,correlated0.5,16777216,4,4,2527089637,2336138855,190950736,46
row_iter,correlated0.5,16777216,4,4,3609691758,3418402344,191289367,47
row_all_dynamic,correlated0.5,16777216,4,4,4192440659,4000013089,192427522,48
row_all_branchless,correlated0.5,16777216,4,4,3795923323,3604901014,191022272,37
col,correlated0.5,16777216,4,4,6280312407,6280312407,0,0
col_ss,correlated0.5,16777216,4,4,5945590107,5945590107,0,0
col_branchless,correlated0.5,16777216,4,4,12207125843,12207125843,0,0
row_all,correlated0.5,16777216,4,4,2533245812,2341869128,191376638,46
row_iter,correlated0.5,16777216,4,4,3611651033,3420634997,191015982,54
row_all_dynamic,correlated0.5,16777216,4,4,4190579346,3999575365,191003941,40
row_all_branchless,correlated0.5,16777216,4,4,3784913821,3593859082,191054709,30
col,correlated0.5,16777216,4,4,6274505810,6274505810,0,0
col_ss,correlated0.5,16777216,4,4,5966805055,5966805055,0,0
col_branchless,correlated0.5,16777216,4,4,12210719562,12210719562,0,0
row_all,correlated0.5,16777216,4,4,2528177031,2337313436,190863547,48
row_iter,correlated0.5,16777216,4,4,3610877303,3417994560,192882710,33
row_all_dynamic,correlated0.5,16777216,4,4,4194516935,4003316142,191200750,43
row_all_branchless,correlated0.5,16777216,4,4,3790686093,3599508063,191177993,37
col,correlated0.5,16777216,4,4,6274636078,6274636078,0,0
col_ss,correlated0.5,16777216,4,4,5951946419,5951946419,0,0
col_branchless,correlated0.5,16777216,4,4,12218732777,12218732777,0,0
row_all,correlated0.5,16777216,4,4,2525545256,2334486819,191058390,47
row_iter,correlated0.5,16777216,4,4,3609401466,3418351158,191050260,48
row_all_dynamic,correlated0.5,16777216,4,4,4192667096,4001564142,191102914,40
row_all_branchless,correlated0.5,16777216,4,4,3792307614,3601082773,191224800,41
col,correlated0.5,16777216,4,4,6280205603,6280205603,0,0
col_ss,correlated0.5,16777216,4,4,5974162893,5974162893,0,0
col_branchless,correlated0.5,16777216,4,4,12157310665,12157310665,0,0
row_all,correlated0.5,16777216,4,4,2536326514,2343614395,192712072,47
row_iter,correlated0.5,16777216,4,4,3611011425,3420063153,190948240,32
row_all_dynamic,correlated0.5,16777216,4,4,4205717823,4014365827,191351956,40
row_all_branchless,correlated0.5,16777216,4,4,3799105767,3606592158,192513563,46
col,correlated0.9,16777216,4,4,5164378482,5164378482,0,0
col_ss,correlated0.9,16777216,4,4,5712272439,5712272439,0,0
col_branchless,correlated0.9,16777216,4,4,10629394802,10629394802,0,0
row_all,correlated0.9,16777216,4,4,1932824447,1741497674,191326727,46
row_iter,correlated0.9,16777216,4,4,3286344000,3093749698,192594248,54
row_all_dynamic,correlated0.9,16777216,4,4,3471790505,3279371704,192418755,46
row_all_branchless,correlated0.9,16777216,4,4,3009281209,2818173637,191107542,30
col,correlated0.9,16777216,4,4,5166837673,5166837673,0,0
col_ss,correlated0.9,16777216,4,4,5745611975,5745611975,0,0
col_branchless,correlated0.9,16777216,4,4,10595932545,10595932545,0,0
row_all,correlated0.9,16777216,4,4,1928867996,1737876580,190991371,45
row_iter,correlated0.9,16777216,4,4,3283299702,3092360542,190939127,33
row_all_dynamic,correlated0.9,16777216,4,4,3464405492,3273390778,191014664,50
row_all_branchless,correlated0.9,16777216,4,4,3005160296,2814069936,191090313,47
col,correlated0.9,16777216,4,4,5161213144,5161213144,0,0
col_ss,correlated0.9,16777216,4,4,5689639190,5689639190,0,0
col_branchless,correlated0.9,16777216,4,4,10659556979,10659556979,0,0
row_all,correlated0.9,16777216,4,4,1926696527,1735898610,190797754,163
row_iter,correlated0.9,16777216,4,4,3287597018,3096615130,190981834,54
row_all_dynamic,correlated0.9,16777216,4,4,3475490582,3282496424,192994110,48
row_all_branchless,correlated0.9,16777216,4,4,3004633824,2813777112,190856666,46
col,correlated0.9,16777216,4,4,5176481895,5176481895,0,0
col_ss,correlated0.9,16777216,4,4,5732546538,5732546538,0,0
col_branchless,correlated0.9,16777216,4,4,10547994001,10547994001,0,0
row_all,correlated0.9,16777216,4,4,1930413805,1739547375,190866358,72
row_iter,correlated0.9,16777216,4,4,3284788783,3093744683,191044068,32
row_all_dynamic,correlated0.9,16777216,4,4,3470119750,3279017316,191102384,50
row_all_branchless,correlated0.9,16777216,4,4,3002208926,2811236835,190972045,46
col,correlated0.9,16777216,4,4,5166852488,5166852488,0,0
col_ss,correlated0.9,16777216,4,4,5719795861,5719795861,0,0
col_branchless,correlated0.9,16777216,4,4,10586895349,10586895349,0,0
row_all,correlated0.9,16777216,4,4,1923169004,1730279196,192889762,46
row_iter,correlated0.9,16777216,4,4,3284433592,3093453855,190979705,32
row_all_dynamic,correlated0.9,16777216,4,4,3474578639,3283607838,190970762,39
row_all_branchless,correlated0.9,16777216,4,4,3004936788,2812108274,192828477,37
