category,distribution,count,columns,col_width,total,sort,scatter,gather
radix,random,1024,1,4,28919,16902,7715,4302
pdq_dynamic,random,1024,1,4,100307,93031,3252,4024
pdq_static,random,1024,1,4,42985,37847,1124,4014
radix,random,1024,1,4,24964,19826,1104,4034
pdq_dynamic,random,1024,1,4,96798,91746,1048,4004
pdq_static,random,1024,1,4,41994,36932,1064,3998
radix,random,1024,1,4,20552,15482,1062,4008
pdq_dynamic,random,1024,1,4,97496,92447,1036,4013
pdq_static,random,1024,1,4,39799,34764,1029,4006
radix,random,1024,1,4,20604,15495,1099,4010
pdq_dynamic,random,1024,1,4,96517,91489,1023,4005
pdq_static,random,1024,1,4,39816,34776,1034,4006
radix,random,1024,1,4,20680,15589,1075,4016
pdq_dynamic,random,1024,1,4,96920,91876,1040,4004
pdq_static,random,1024,1,4,39434,34402,1027,4005
radix,uniqueN,1024,1,4,25950,19431,1095,5424
pdq_dynamic,uniqueN,1024,1,4,95697,89255,1027,5415
pdq_static,uniqueN,1024,1,4,35998,29690,1024,5284
radix,uniqueN,1024,1,4,25590,19232,1089,5269
pdq_dynamic,uniqueN,1024,1,4,95929,89518,1030,5381
pdq_static,uniqueN,1024,1,4,36114,29781,1036,5297
radix,uniqueN,1024,1,4,26554,20220,1045,5289
pdq_dynamic,uniqueN,1024,1,4,94692,88304,1064,5324
pdq_static,uniqueN,1024,1,4,35821,29447,1051,5323
radix,uniqueN,1024,1,4,25752,19418,1040,5294
pdq_dynamic,uniqueN,1024,1,4,94153,87760,1056,5337
pdq_static,uniqueN,1024,1,4,36717,30298,1016,5403
radix,uniqueN,1024,1,4,25689,19334,1024,5331
pdq_dynamic,uniqueN,1024,1,4,95575,89170,1023,5382
pdq_static,uniqueN,1024,1,4,35596,29289,1044,5263
radix,powerlaw,1024,1,4,23415,17433,1099,4883
pdq_dynamic,powerlaw,1024,1,4,88299,82382,1060,4857
pdq_static,powerlaw,1024,1,4,27419,21532,1070,4817
radix,powerlaw,1024,1,4,23770,17790,1069,4911
pdq_dynamic,powerlaw,1024,1,4,89480,83566,1048,4866
pdq_static,powerlaw,1024,1,4,26990,21099,1079,4812
radix,powerlaw,1024,1,4,23432,17524,1081,4827
pdq_dynamic,powerlaw,1024,1,4,86936,80985,1067,4884
pdq_static,powerlaw,1024,1,4,26492,20483,1195,4814
radix,powerlaw,1024,1,4,23501,17606,1111,4784
pdq_dynamic,powerlaw,1024,1,4,87917,81943,1107,4867
pdq_static,powerlaw,1024,1,4,27591,21687,1032,4872
radix,powerlaw,1024,1,4,23600,17726,1106,4768
pdq_dynamic,powerlaw,1024,1,4,88551,82706,1075,4770
pdq_static,powerlaw,1024,1,4,26965,21083,1052,4830
radix,random,1024,2,4,58217,51959,1889,4369
pdq_dynamic,random,1024,2,4,116719,110663,1698,4358
pdq_static,random,1024,2,4,47988,41978,1641,4369
radix,random,1024,2,4,39905,33979,1578,4348
pdq_dynamic,random,1024,2,4,112946,107009,1602,4335
pdq_static,random,1024,2,4,47180,41248,1585,4347
radix,random,1024,2,4,41034,35128,1560,4346
pdq_dynamic,random,1024,2,4,111898,105972,1589,4337
pdq_static,random,1024,2,4,45777,39870,1567,4340
radix,random,1024,2,4,39085,33140,1598,4347
pdq_dynamic,random,1024,2,4,111329,105406,1586,4337
pdq_static,random,1024,2,4,46701,40808,1550,4343
radix,random,1024,2,4,40250,34357,1549,4344
pdq_dynamic,random,1024,2,4,112813,106905,1573,4335
pdq_static,random,1024,2,4,45212,39291,1564,4357
radix,uniqueN,1024,2,4,45759,39434,1585,4740
pdq_dynamic,uniqueN,1024,2,4,112168,105937,1613,4618
pdq_static,uniqueN,1024,2,4,45918,39713,1566,4639
radix,uniqueN,1024,2,4,46232,39914,1579,4739
pdq_dynamic,uniqueN,1024,2,4,112503,106213,1588,4702
pdq_static,uniqueN,1024,2,4,46207,39937,1580,4690
radix,uniqueN,1024,2,4,45135,38939,1607,4589
pdq_dynamic,uniqueN,1024,2,4,110457,104226,1605,4626
pdq_static,uniqueN,1024,2,4,45454,39191,1577,4686
radix,uniqueN,1024,2,4,46225,39942,1593,4690
pdq_dynamic,uniqueN,1024,2,4,111389,105015,1606,4768
pdq_static,uniqueN,1024,2,4,47411,41157,1569,4685
radix,uniqueN,1024,2,4,45067,38758,1613,4696
pdq_dynamic,uniqueN,1024,2,4,113470,107257,1596,4617
pdq_static,uniqueN,1024,2,4,46552,40393,1561,4598
radix,powerlaw,1024,2,4,71093,62184,1541,7368
pdq_dynamic,powerlaw,1024,2,4,113785,105215,1598,6972
pdq_static,powerlaw,1024,2,4,48511,39897,1601,7013
radix,powerlaw,1024,2,4,67551,58985,1562,7004
pdq_dynamic,powerlaw,1024,2,4,119821,111151,1639,7031
pdq_static,powerlaw,1024,2,4,48572,39857,1630,7085
radix,powerlaw,1024,2,4,66321,57786,1576,6959
pdq_dynamic,powerlaw,1024,2,4,114485,105778,1625,7082
pdq_static,powerlaw,1024,2,4,48533,39901,1579,7053
radix,powerlaw,1024,2,4,66403,57757,1601,7045
pdq_dynamic,powerlaw,1024,2,4,115532,106901,1589,7042
pdq_static,powerlaw,1024,2,4,49165,40499,1608,7058
radix,powerlaw,1024,2,4,68405,59816,1558,7031
pdq_dynamic,powerlaw,1024,2,4,114867,106403,1610,6854
pdq_static,powerlaw,1024,2,4,48538,39983,1630,6925
radix,random,1024,3,4,45484,38981,2145,4358
pdq_dynamic,random,1024,3,4,111664,105145,2167,4352
pdq_static,random,1024,3,4,46775,40220,2201,4354
radix,random,1024,3,4,41576,35097,2133,4346
pdq_dynamic,random,1024,3,4,112948,106422,2172,4354
pdq_static,random,1024,3,4,44279,37773,2170,4336
radix,random,1024,3,4,41457,34966,2145,4346
pdq_dynamic,random,1024,3,4,111890,105400,2136,4354
pdq_static,random,1024,3,4,44012,37575,2110,4327
radix,random,1024,3,4,41101,34675,2079,4347
pdq_dynamic,random,1024,3,4,110329,103845,2131,4353
pdq_static,random,1024,3,4,44706,38195,2169,4342
radix,random,1024,3,4,40807,34334,2129,4344
pdq_dynamic,random,1024,3,4,110942,104415,2177,4350
pdq_static,random,1024,3,4,44303,37815,2148,4340
radix,uniqueN,1024,3,4,46627,39773,2071,4783
pdq_dynamic,uniqueN,1024,3,4,111664,104857,2143,4664
pdq_static,uniqueN,1024,3,4,44807,38090,2185,4532
radix,uniqueN,1024,3,4,45725,38921,2109,4695
pdq_dynamic,uniqueN,1024,3,4,113007,106224,2174,4609
pdq_static,uniqueN,1024,3,4,45198,38299,2172,4727
radix,uniqueN,1024,3,4,46053,39277,2126,4650
pdq_dynamic,uniqueN,1024,3,4,112108,105369,2110,4629
pdq_static,uniqueN,1024,3,4,45323,38578,2154,4591
radix,uniqueN,1024,3,4,45674,38880,2102,4692
pdq_dynamic,uniqueN,1024,3,4,118952,112061,2145,4746
pdq_static,uniqueN,1024,3,4,45635,38803,2140,4692
radix,uniqueN,1024,3,4,47428,40693,2105,4630
pdq_dynamic,uniqueN,1024,3,4,111425,104632,2131,4662
pdq_static,uniqueN,1024,3,4,45650,38924,2122,4604
radix,powerlaw,1024,3,4,75106,65877,2109,7120
pdq_dynamic,powerlaw,1024,3,4,115529,106463,2170,6896
pdq_static,powerlaw,1024,3,4,49424,40208,2151,7065
radix,powerlaw,1024,3,4,69694,60607,2061,7026
pdq_dynamic,powerlaw,1024,3,4,117473,108034,2089,7350
pdq_static,powerlaw,1024,3,4,51590,41914,2191,7485
radix,powerlaw,1024,3,4,70320,61120,2140,7060
pdq_dynamic,powerlaw,1024,3,4,116304,107075,2209,7020
pdq_static,powerlaw,1024,3,4,49937,40721,2185,7031
radix,powerlaw,1024,3,4,68325,59023,2090,7212
pdq_dynamic,powerlaw,1024,3,4,115145,105910,2169,7066
pdq_static,powerlaw,1024,3,4,51098,41525,2195,7378
radix,powerlaw,1024,3,4,70625,61356,2098,7171
pdq_dynamic,powerlaw,1024,3,4,118485,108900,2161,7424
pdq_static,powerlaw,1024,3,4,50295,40954,2175,7166
radix,random,1024,4,4,49032,41777,2865,4390
pdq_dynamic,random,1024,4,4,118455,111396,2714,4345
pdq_static,random,1024,4,4,50374,43311,2722,4341
radix,random,1024,4,4,42942,36007,2584,4351
pdq_dynamic,random,1024,4,4,116357,109355,2654,4348
pdq_static,random,1024,4,4,56449,49472,2637,4340
radix,random,1024,4,4,54472,47469,2655,4348
pdq_dynamic,random,1024,4,4,116001,108937,2708,4356
pdq_static,random,1024,4,4,47566,40574,2649,4343
radix,random,1024,4,4,42911,36001,2566,4344
pdq_dynamic,random,1024,4,4,118044,111073,2621,4350
pdq_static,random,1024,4,4,48468,41523,2623,4322
radix,random,1024,4,4,43580,36679,2562,4339
pdq_dynamic,random,1024,4,4,116111,109119,2640,4352
pdq_static,random,1024,4,4,47993,41025,2641,4327
radix,uniqueN,1024,4,4,49143,42292,2510,4341
pdq_dynamic,uniqueN,1024,4,4,120381,113407,2629,4345
pdq_static,uniqueN,1024,4,4,47977,41077,2583,4317
radix,uniqueN,1024,4,4,49258,42332,2603,4323
pdq_dynamic,uniqueN,1024,4,4,117336,110342,2650,4344
pdq_static,uniqueN,1024,4,4,48084,41130,2624,4330
radix,uniqueN,1024,4,4,48434,41509,2598,4327
pdq_dynamic,uniqueN,1024,4,4,117182,110245,2585,4352
pdq_static,uniqueN,1024,4,4,48169,41224,2624,4321
radix,uniqueN,1024,4,4,49314,42425,2558,4331
pdq_dynamic,uniqueN,1024,4,4,118238,111224,2662,4352
pdq_static,uniqueN,1024,4,4,48966,41999,2646,4321
radix,uniqueN,1024,4,4,47983,41033,2602,4348
pdq_dynamic,uniqueN,1024,4,4,117004,109987,2664,4353
pdq_static,uniqueN,1024,4,4,47699,40740,2620,4339
radix,powerlaw,1024,4,4,75519,68501,2608,4410
pdq_dynamic,powerlaw,1024,4,4,118587,111603,2655,4329
pdq_static,powerlaw,1024,4,4,51215,44196,2691,4328
radix,powerlaw,1024,4,4,67164,60160,2672,4332
pdq_dynamic,powerlaw,1024,4,4,117075,109992,2722,4361
pdq_static,powerlaw,1024,4,4,55225,48190,2702,4333
radix,powerlaw,1024,4,4,71073,63987,2740,4346
pdq_dynamic,powerlaw,1024,4,4,119936,112869,2729,4338
pdq_static,powerlaw,1024,4,4,50789,43775,2670,4344
radix,powerlaw,1024,4,4,71109,64204,2566,4339
pdq_dynamic,powerlaw,1024,4,4,115964,108967,2644,4353
pdq_static,powerlaw,1024,4,4,51311,44383,2583,4345
radix,powerlaw,1024,4,4,68839,61929,2570,4340
pdq_dynamic,powerlaw,1024,4,4,116958,109933,2697,4328
pdq_static,powerlaw,1024,4,4,50687,43723,2622,4342
radix,random,4096,1,4,79904,60220,3741,15943
pdq_dynamic,random,4096,1,4,458431,438888,3600,15943
pdq_static,random,4096,1,4,178830,159260,3650,15920
radix,random,4096,1,4,79215,59579,3706,15930
pdq_dynamic,random,4096,1,4,454208,434638,3660,15910
pdq_static,random,4096,1,4,174188,154667,3610,15911
radix,random,4096,1,4,80966,60037,3694,17235
pdq_dynamic,random,4096,1,4,474568,454998,3624,15946
pdq_static,random,4096,1,4,171791,152171,3700,15920
radix,random,4096,1,4,79261,59562,3761,15938
pdq_dynamic,random,4096,1,4,453878,434314,3666,15898
pdq_static,random,4096,1,4,172777,153142,3700,15935
radix,random,4096,1,4,79094,59431,3750,15913
pdq_dynamic,random,4096,1,4,460964,441412,3644,15908
pdq_static,random,4096,1,4,173561,154021,3624,15916
radix,uniqueN,4096,1,4,95171,74240,3720,17211
pdq_dynamic,uniqueN,4096,1,4,406616,385703,3634,17279
pdq_static,uniqueN,4096,1,4,104278,83441,3627,17210
radix,uniqueN,4096,1,4,94231,73332,3703,17196
pdq_dynamic,uniqueN,4096,1,4,399441,378618,3635,17188
pdq_static,uniqueN,4096,1,4,102854,82037,3627,17190
radix,uniqueN,4096,1,4,95174,74303,3674,17197
pdq_dynamic,uniqueN,4096,1,4,429311,408495,3591,17225
pdq_static,uniqueN,4096,1,4,102448,81561,3689,17198
radix,uniqueN,4096,1,4,93983,73120,3682,17181
pdq_dynamic,uniqueN,4096,1,4,401832,381010,3634,17188
pdq_static,uniqueN,4096,1,4,100672,79858,3620,17194
radix,uniqueN,4096,1,4,94258,73422,3653,17183
pdq_dynamic,uniqueN,4096,1,4,406819,386034,3597,17188
pdq_static,uniqueN,4096,1,4,101296,80502,3611,17183
radix,powerlaw,4096,1,4,90475,69959,3608,16908
pdq_dynamic,powerlaw,4096,1,4,364042,343544,3575,16923
pdq_static,powerlaw,4096,1,4,85141,64719,3571,16851
radix,powerlaw,4096,1,4,90353,69850,3635,16868
pdq_dynamic,powerlaw,4096,1,4,368611,348196,3574,16841
pdq_static,powerlaw,4096,1,4,87716,67284,3574,16858
radix,powerlaw,4096,1,4,95150,74601,3659,16890
pdq_dynamic,powerlaw,4096,1,4,364633,344121,3670,16842
pdq_static,powerlaw,4096,1,4,85523,65188,3587,16748
radix,powerlaw,4096,1,4,90946,70479,3644,16823
pdq_dynamic,powerlaw,4096,1,4,367521,347106,3557,16858
pdq_static,powerlaw,4096,1,4,86920,66453,3621,16846
radix,powerlaw,4096,1,4,89869,69389,3619,16861
pdq_dynamic,powerlaw,4096,1,4,359639,339153,3609,16877
pdq_static,powerlaw,4096,1,4,87500,67088,3573,16839
radix,random,4096,2,4,240181,202446,20460,17275
pdq_dynamic,random,4096,2,4,534421,511664,5514,17243
pdq_static,random,4096,2,4,203374,180667,5454,17253
radix,random,4096,2,4,226333,203464,5622,17247
pdq_dynamic,random,4096,2,4,529299,506526,5558,17215
pdq_static,random,4096,2,4,199115,176363,5502,17250
radix,random,4096,2,4,221078,198210,5621,17247
pdq_dynamic,random,4096,2,4,531542,508771,5549,17222
pdq_static,random,4096,2,4,200330,177549,5541,17240
radix,random,4096,2,4,213909,191134,5536,17239
pdq_dynamic,random,4096,2,4,542657,519864,5583,17210
pdq_static,random,4096,2,4,200379,177633,5502,17244
radix,random,4096,2,4,219255,196358,5644,17253
pdq_dynamic,random,4096,2,4,548471,525661,5553,17257
pdq_static,random,4096,2,4,200074,177211,5607,17256
radix,uniqueN,4096,2,4,246704,219055,5628,22021
pdq_dynamic,uniqueN,4096,2,4,536550,508933,5520,22097
pdq_static,uniqueN,4096,2,4,207292,179559,5562,22171
radix,uniqueN,4096,2,4,247764,219796,5496,22472
pdq_dynamic,uniqueN,4096,2,4,533126,505265,5532,22329
pdq_static,uniqueN,4096,2,4,206119,178126,5504,22489
radix,uniqueN,4096,2,4,245694,217735,5660,22299
pdq_dynamic,uniqueN,4096,2,4,543541,508052,5591,29898
pdq_static,uniqueN,4096,2,4,201399,173414,5593,22392
radix,uniqueN,4096,2,4,247773,219653,5529,22591
pdq_dynamic,uniqueN,4096,2,4,538053,510106,5577,22370
pdq_static,uniqueN,4096,2,4,205591,177731,5609,22251
radix,uniqueN,4096,2,4,247086,218934,5634,22518
pdq_dynamic,uniqueN,4096,2,4,533045,505400,5604,22041
pdq_static,uniqueN,4096,2,4,203754,175632,5524,22598
radix,powerlaw,4096,2,4,230850,189957,5655,35238
pdq_dynamic,powerlaw,4096,2,4,555610,515188,5530,34892
pdq_static,powerlaw,4096,2,4,213567,172641,5550,35376
radix,powerlaw,4096,2,4,230737,188928,5522,36287
pdq_dynamic,powerlaw,4096,2,4,537442,496911,5496,35035
pdq_static,powerlaw,4096,2,4,212337,171881,5539,34917
radix,powerlaw,4096,2,4,232794,191859,5608,35327
pdq_dynamic,powerlaw,4096,2,4,532552,491123,5531,35898
pdq_static,powerlaw,4096,2,4,222552,182058,5575,34919
radix,powerlaw,4096,2,4,241427,200704,5591,35132
pdq_dynamic,powerlaw,4096,2,4,539504,498620,5621,35263
pdq_static,powerlaw,4096,2,4,212004,171587,5510,34907
radix,powerlaw,4096,2,4,230096,189298,5606,35192
pdq_dynamic,powerlaw,4096,2,4,545294,504519,5617,35158
pdq_static,powerlaw,4096,2,4,213427,172059,5656,35712
radix,random,4096,3,4,250259,213576,19412,17271
pdq_dynamic,random,4096,3,4,518490,493823,7428,17239
pdq_static,random,4096,3,4,195362,170645,7441,17276
radix,random,4096,3,4,224203,199588,7384,17231
pdq_dynamic,random,4096,3,4,518131,493509,7380,17242
pdq_static,random,4096,3,4,192822,168186,7373,17263
radix,random,4096,3,4,225791,201064,7468,17259
pdq_dynamic,random,4096,3,4,518595,493891,7463,17241
pdq_static,random,4096,3,4,192738,168043,7437,17258
radix,random,4096,3,4,245857,210164,7415,28278
pdq_dynamic,random,4096,3,4,520862,496173,7454,17235
pdq_static,random,4096,3,4,192251,167547,7428,17276
radix,random,4096,3,4,228129,203327,7558,17244
pdq_dynamic,random,4096,3,4,523553,498823,7486,17244
pdq_static,random,4096,3,4,190693,166130,7320,17243
radix,uniqueN,4096,3,4,258919,228802,7472,22645
pdq_dynamic,uniqueN,4096,3,4,524822,494691,7518,22613
pdq_static,uniqueN,4096,3,4,203984,174224,7437,22323
radix,uniqueN,4096,3,4,259929,229827,7432,22670
pdq_dynamic,uniqueN,4096,3,4,532154,501621,7758,22775
pdq_static,uniqueN,4096,3,4,206761,176539,7423,22799
radix,uniqueN,4096,3,4,257359,227703,7510,22146
pdq_dynamic,uniqueN,4096,3,4,536676,506847,7465,22364
pdq_static,uniqueN,4096,3,4,201191,171420,7470,22301
radix,uniqueN,4096,3,4,261076,230974,7377,22725
pdq_dynamic,uniqueN,4096,3,4,530509,500469,7588,22452
pdq_static,uniqueN,4096,3,4,201786,171745,7451,22590
radix,uniqueN,4096,3,4,258349,228262,7531,22556
pdq_dynamic,uniqueN,4096,3,4,539088,508954,7530,22604
pdq_static,uniqueN,4096,3,4,203921,174038,7488,22395
radix,powerlaw,4096,3,4,278066,232592,7363,38111
pdq_dynamic,powerlaw,4096,3,4,575834,531408,7393,37033
pdq_static,powerlaw,4096,3,4,251369,206313,7383,37673
radix,powerlaw,4096,3,4,281361,230023,7452,43886
pdq_dynamic,powerlaw,4096,3,4,581110,536251,7630,37229
pdq_static,powerlaw,4096,3,4,248930,204494,7446,36990
radix,powerlaw,4096,3,4,277841,232379,7464,37998
pdq_dynamic,powerlaw,4096,3,4,577205,532163,7506,37536
pdq_static,powerlaw,4096,3,4,267879,223191,7480,37208
radix,powerlaw,4096,3,4,275678,231300,7536,36842
pdq_dynamic,powerlaw,4096,3,4,576528,532115,7514,36899
pdq_static,powerlaw,4096,3,4,252139,207154,7419,37566
radix,powerlaw,4096,3,4,272319,227628,7452,37239
pdq_dynamic,powerlaw,4096,3,4,592815,548025,7513,37277
pdq_static,powerlaw,4096,3,4,251311,206125,7541,37645
radix,random,4096,4,4,257960,214624,26057,17279
pdq_dynamic,random,4096,4,4,566479,528377,20870,17232
pdq_static,random,4096,4,4,223867,185956,20648,17263
radix,random,4096,4,4,247068,208924,20891,17253
pdq_dynamic,random,4096,4,4,575467,537562,20664,17241
pdq_static,random,4096,4,4,223486,185715,20505,17266
radix,random,4096,4,4,249020,210242,21535,17243
pdq_dynamic,random,4096,4,4,565381,527396,20752,17233
pdq_static,random,4096,4,4,220741,183078,20419,17244
radix,random,4096,4,4,248111,210142,20737,17232
pdq_dynamic,random,4096,4,4,563501,525661,20609,17231
pdq_static,random,4096,4,4,220148,182232,20669,17247
radix,random,4096,4,4,250675,212529,20911,17235
pdq_dynamic,random,4096,4,4,575244,537473,20544,17227
pdq_static,random,4096,4,4,220543,182225,21074,17244
radix,uniqueN,4096,4,4,268032,229675,21102,17255
pdq_dynamic,uniqueN,4096,4,4,567025,529159,20628,17238
pdq_static,uniqueN,4096,4,4,225283,187618,20429,17236
radix,uniqueN,4096,4,4,269667,231382,21002,17283
pdq_dynamic,uniqueN,4096,4,4,570039,532334,20473,17232
pdq_static,uniqueN,4096,4,4,226192,188656,20301,17235
radix,uniqueN,4096,4,4,268070,229953,20844,17273
pdq_dynamic,uniqueN,4096,4,4,579497,541501,20724,17272
pdq_static,uniqueN,4096,4,4,223718,185825,20637,17256
radix,uniqueN,4096,4,4,271229,232910,21053,17266
pdq_dynamic,uniqueN,4096,4,4,564203,526040,20913,17250
pdq_static,uniqueN,4096,4,4,224944,187245,20446,17253
radix,uniqueN,4096,4,4,269199,231029,20933,17237
pdq_dynamic,uniqueN,4096,4,4,563223,525394,20587,17242
pdq_static,uniqueN,4096,4,4,224371,186483,20668,17220
radix,powerlaw,4096,4,4,273514,234661,21477,17376
pdq_dynamic,powerlaw,4096,4,4,567290,529007,20967,17316
pdq_static,powerlaw,4096,4,4,257041,219062,20638,17341
radix,powerlaw,4096,4,4,279106,240761,21005,17340
pdq_dynamic,powerlaw,4096,4,4,567019,528739,21037,17243
pdq_static,powerlaw,4096,4,4,256575,218772,20473,17330
radix,powerlaw,4096,4,4,282083,243445,21293,17345
pdq_dynamic,powerlaw,4096,4,4,563592,525710,20658,17224
pdq_static,powerlaw,4096,4,4,253993,215890,20829,17274
radix,powerlaw,4096,4,4,274500,236248,21010,17242
pdq_dynamic,powerlaw,4096,4,4,562445,524486,20648,17311
pdq_static,powerlaw,4096,4,4,253774,215958,20517,17299
radix,powerlaw,4096,4,4,282946,244883,20784,17279
pdq_dynamic,powerlaw,4096,4,4,568153,529700,21190,17263
pdq_static,powerlaw,4096,4,4,256859,219129,20433,17297
radix,random,16384,1,4,381287,240446,77301,63540
pdq_dynamic,random,16384,1,4,2145890,2025644,56714,63532
pdq_static,random,16384,1,4,793669,673218,56947,63504
radix,random,16384,1,4,364156,238184,57185,68787
pdq_dynamic,random,16384,1,4,2151022,2030745,56749,63528
pdq_static,random,16384,1,4,791116,671000,56627,63489
radix,random,16384,1,4,360205,239549,57148,63508
pdq_dynamic,random,16384,1,4,2186529,2066588,56413,63528
pdq_static,random,16384,1,4,787400,667139,56769,63492
radix,random,16384,1,4,363545,237832,56909,68804
pdq_dynamic,random,16384,1,4,2165865,2045968,56363,63534
pdq_static,random,16384,1,4,795398,675195,56720,63483
radix,random,16384,1,4,362817,242266,57050,63501
pdq_dynamic,random,16384,1,4,2146274,2020316,56437,69521
pdq_static,random,16384,1,4,789064,668579,57010,63475
radix,uniqueN,16384,1,4,424581,302592,57178,64811
pdq_dynamic,uniqueN,16384,1,4,1718099,1597013,56323,64763
pdq_static,uniqueN,16384,1,4,398683,277303,56608,64772
radix,uniqueN,16384,1,4,422981,300311,57902,64768
pdq_dynamic,uniqueN,16384,1,4,1738803,1617622,56419,64762
pdq_static,uniqueN,16384,1,4,397273,275998,56508,64767
radix,uniqueN,16384,1,4,426600,304837,56990,64773
pdq_dynamic,uniqueN,16384,1,4,1713461,1592366,56290,64805
pdq_static,uniqueN,16384,1,4,404510,283051,56698,64761
radix,uniqueN,16384,1,4,426990,305474,56740,64776
pdq_dynamic,uniqueN,16384,1,4,1724269,1603104,56356,64809
pdq_static,uniqueN,16384,1,4,394774,273348,56668,64758
radix,uniqueN,16384,1,4,423103,301471,56874,64758
pdq_dynamic,uniqueN,16384,1,4,1705685,1584646,56282,64757
pdq_static,uniqueN,16384,1,4,402734,274181,56404,72149
radix,powerlaw,16384,1,4,405767,283541,57705,64521
pdq_dynamic,powerlaw,16384,1,4,1580026,1459098,56415,64513
pdq_static,powerlaw,16384,1,4,355455,225026,56412,74017
radix,powerlaw,16384,1,4,406270,284339,57417,64514
pdq_dynamic,powerlaw,16384,1,4,1588874,1468015,56274,64585
pdq_static,powerlaw,16384,1,4,367991,246846,56429,64716
radix,powerlaw,16384,1,4,405979,284439,56975,64565
pdq_dynamic,powerlaw,16384,1,4,1565840,1444561,56590,64689
pdq_static,powerlaw,16384,1,4,372221,243082,64537,64602
radix,powerlaw,16384,1,4,413005,291399,57028,64578
pdq_dynamic,powerlaw,16384,1,4,1588688,1467741,56367,64580
pdq_static,powerlaw,16384,1,4,341367,219716,57015,64636
radix,powerlaw,16384,1,4,408951,287169,57169,64613
pdq_dynamic,powerlaw,16384,1,4,1592693,1471591,56449,64653
pdq_static,powerlaw,16384,1,4,348693,226969,57052,64672
radix,random,16384,2,4,664389,470560,124957,68872
pdq_dynamic,random,16384,2,4,2528182,2373279,86090,68813
pdq_static,random,16384,2,4,927809,773708,85284,68817
radix,random,16384,2,4,532229,377332,86108,68789
pdq_dynamic,random,16384,2,4,2537155,2382829,85521,68805
pdq_static,random,16384,2,4,924660,770329,85527,68804
radix,random,16384,2,4,527807,372577,86442,68788
pdq_dynamic,random,16384,2,4,2522733,2368795,85114,68824
pdq_static,random,16384,2,4,920753,766217,85750,68786
radix,random,16384,2,4,550819,396082,85948,68789
pdq_dynamic,random,16384,2,4,2541763,2387009,85982,68772
pdq_static,random,16384,2,4,942521,788068,85620,68833
radix,random,16384,2,4,532437,377038,86603,68796
pdq_dynamic,random,16384,2,4,2512391,2358317,85311,68763
pdq_static,random,16384,2,4,920698,766253,85658,68787
radix,uniqueN,16384,2,4,804139,581558,86187,136394
pdq_dynamic,uniqueN,16384,2,4,2570828,2354754,85365,130709
pdq_static,uniqueN,16384,2,4,985093,764572,85488,135033
radix,uniqueN,16384,2,4,798825,581839,86310,130676
pdq_dynamic,uniqueN,16384,2,4,2570707,2350950,86474,133283
pdq_static,uniqueN,16384,2,4,989066,766402,85773,136891
radix,uniqueN,16384,2,4,807105,583392,87679,136034
pdq_dynamic,uniqueN,16384,2,4,2569650,2343309,85134,141207
pdq_static,uniqueN,16384,2,4,978961,759113,85618,134230
radix,uniqueN,16384,2,4,810059,588968,86046,135045
pdq_dynamic,uniqueN,16384,2,4,2581048,2360546,85125,135377
pdq_static,uniqueN,16384,2,4,988933,765099,85991,137843
radix,uniqueN,16384,2,4,798149,580014,86242,131893
pdq_dynamic,uniqueN,16384,2,4,2550547,2330838,86246,133463
pdq_static,uniqueN,16384,2,4,983229,762739,85182,135308
radix,powerlaw,16384,2,4,797015,604173,86958,105884
pdq_dynamic,powerlaw,16384,2,4,2488668,2295614,85905,107149
pdq_static,powerlaw,16384,2,4,838351,646718,85427,106206
radix,powerlaw,16384,2,4,832386,637798,88124,106464
pdq_dynamic,powerlaw,16384,2,4,2434216,2241665,85816,106735
pdq_static,powerlaw,16384,2,4,841749,649079,85451,107219
radix,powerlaw,16384,2,4,849088,655211,87747,106130
pdq_dynamic,powerlaw,16384,2,4,2455380,2262413,86026,106941
pdq_static,powerlaw,16384,2,4,843639,651814,86047,105778
radix,powerlaw,16384,2,4,826075,631492,88239,106344
pdq_dynamic,powerlaw,16384,2,4,2470410,2278851,85845,105714
pdq_static,powerlaw,16384,2,4,838608,646111,85855,106642
radix,powerlaw,16384,2,4,848434,655504,86927,106003
pdq_dynamic,powerlaw,16384,2,4,2435929,2243284,86119,106526
pdq_static,powerlaw,16384,2,4,838607,646037,85646,106924
radix,random,16384,3,4,558662,367725,122118,68819
pdq_dynamic,random,16384,3,4,2532234,2349734,113685,68815
pdq_static,random,16384,3,4,923788,740050,114932,68806
radix,random,16384,3,4,552378,366815,116760,68803
pdq_dynamic,random,16384,3,4,2507879,2323713,115399,68767
pdq_static,random,16384,3,4,914557,729254,116526,68777
radix,random,16384,3,4,549976,366457,114743,68776
pdq_dynamic,random,16384,3,4,2499154,2315285,115073,68796
pdq_static,random,16384,3,4,918821,735453,114586,68782
radix,random,16384,3,4,552031,368075,115165,68791
pdq_dynamic,random,16384,3,4,2505397,2314326,122307,68764
pdq_static,random,16384,3,4,918436,734947,114721,68768
radix,random,16384,3,4,554150,368269,117086,68795
pdq_dynamic,random,16384,3,4,2499885,2315682,115426,68777
pdq_static,random,16384,3,4,934010,748840,116395,68775
radix,uniqueN,16384,3,4,900843,647812,115331,137700
pdq_dynamic,uniqueN,16384,3,4,2688460,2434161,115780,138519
pdq_static,uniqueN,16384,3,4,1047093,796117,115175,135801
radix,uniqueN,16384,3,4,922959,671349,114824,136786
