category,distribution,count,columns,col_width,total,sort,scatter,gather
pdq_static,correlated0.9,65536,4,4,3052054,2659887,154524,237643
radix,correlated0.9,65536,4,4,3666778,3273735,154423,238620
pdq_dynamic,correlated0.9,65536,4,4,4315563,3922577,154569,238417
pdq_static,correlated0.9,65536,4,4,3056059,2662979,154551,238529
radix,correlated0.9,65536,4,4,3643681,3250608,154095,238978
pdq_dynamic,correlated0.9,65536,4,4,4356419,3962987,153995,239437
pdq_static,correlated0.9,65536,4,4,3058655,2660578,154315,243762
radix,correlated0.9,65536,4,4,3631272,3238428,154403,238441
pdq_dynamic,correlated0.9,65536,4,4,4268786,3876395,153294,239097
pdq_static,correlated0.9,65536,4,4,3009764,2617382,154206,238176
radix,random,1048576,1,4,23692260,18879813,1443474,3368973
pdq_dynamic,random,1048576,1,4,108173302,104006299,865932,3301071
pdq_static,random,1048576,1,4,55966092,51796371,867615,3302106
radix,random,1048576,1,4,22018197,17849307,866835,3302055
pdq_dynamic,random,1048576,1,4,107801055,103630087,872366,3298602
pdq_static,random,1048576,1,4,55029764,50855875,871654,3302235
radix,random,1048576,1,4,22282213,17817885,868892,3595436
pdq_dynamic,random,1048576,1,4,109648767,105477003,870298,3301466
pdq_static,random,1048576,1,4,55048849,50873893,872209,3302747
radix,random,1048576,1,4,22000039,17825730,872544,3301765
pdq_dynamic,random,1048576,1,4,107500170,103326648,872485,3301037
pdq_static,random,1048576,1,4,55721305,51545920,874182,3301203
radix,random,1048576,1,4,21995414,17819964,876436,3299014
pdq_dynamic,random,1048576,1,4,108687710,104507518,878527,3301665
pdq_static,random,1048576,1,4,55462646,51289370,874313,3298963
radix,powerlaw,1048576,1,4,22212745,17735014,876881,3600850
pdq_dynamic,powerlaw,1048576,1,4,43715018,39241283,874182,3599553
pdq_static,powerlaw,1048576,1,4,16484223,12007080,876505,3600638
radix,powerlaw,1048576,1,4,22224948,17750679,877750,3596519
pdq_dynamic,powerlaw,1048576,1,4,42323841,37843462,879786,3600593
pdq_static,powerlaw,1048576,1,4,17089770,12613862,875515,3600393
radix,powerlaw,1048576,1,4,22129760,17656049,874155,3599556
pdq_dynamic,powerlaw,1048576,1,4,42692138,38218412,873874,3599852
pdq_static,powerlaw,1048576,1,4,16830174,12349039,880355,3600780
radix,powerlaw,1048576,1,4,22300730,17824942,875930,3599858
pdq_dynamic,powerlaw,1048576,1,4,44120527,39645482,874537,3600508
pdq_static,powerlaw,1048576,1,4,16750879,12276857,874621,3599401
radix,powerlaw,1048576,1,4,22127068,17649504,877109,3600455
pdq_dynamic,powerlaw,1048576,1,4,42659721,38181328,877669,3600724
pdq_static,powerlaw,1048576,1,4,16620118,12141498,878943,3599677
radix,correlated0.1,1048576,1,4,23890167,19412113,880678,3597376
pdq_dynamic,correlated0.1,1048576,1,4,50847340,46370238,878234,3598868
pdq_static,correlated0.1,1048576,1,4,19499557,15033451,866845,3599261
radix,correlated0.1,1048576,1,4,23853531,19392103,862238,3599190
pdq_dynamic,correlated0.1,1048576,1,4,50402525,45941604,864308,3596613
pdq_static,correlated0.1,1048576,1,4,19059179,14591185,868272,3599722
radix,correlated0.1,1048576,1,4,23900563,19435255,865717,3599591
pdq_dynamic,correlated0.1,1048576,1,4,50179960,45714100,866791,3599069
pdq_static,correlated0.1,1048576,1,4,18923881,14457041,867703,3599137
radix,correlated0.1,1048576,1,4,23662562,19194819,867241,3600502
pdq_dynamic,correlated0.1,1048576,1,4,49935977,45468142,867938,3599897
pdq_static,correlated0.1,1048576,1,4,18795977,14323472,871143,3601362
radix,correlated0.1,1048576,1,4,24119664,19650445,869203,3600016
pdq_dynamic,correlated0.1,1048576,1,4,49131956,44667347,867999,3596610
pdq_static,correlated0.1,1048576,1,4,19377639,14904772,873688,3599179
radix,correlated0.5,1048576,1,4,23869337,19401044,869078,3599215
pdq_dynamic,correlated0.5,1048576,1,4,50698564,46229583,869869,3599112
pdq_static,correlated0.5,1048576,1,4,19060876,14594213,869938,3596725
radix,correlated0.5,1048576,1,4,24101922,19629239,876086,3596597
pdq_dynamic,correlated0.5,1048576,1,4,50941324,46463475,876788,3601061
pdq_static,correlated0.5,1048576,1,4,19813943,15342073,872679,3599191
radix,correlated0.5,1048576,1,4,23679752,19207759,872379,3599614
pdq_dynamic,correlated0.5,1048576,1,4,49436051,44961090,873439,3601522
pdq_static,correlated0.5,1048576,1,4,18636232,14161870,874358,3600004
radix,correlated0.5,1048576,1,4,24217698,19742134,874495,3601069
pdq_dynamic,correlated0.5,1048576,1,4,51321940,46845050,875815,3601075
pdq_static,correlated0.5,1048576,1,4,19301750,14826897,875899,3598954
radix,correlated0.5,1048576,1,4,23656920,19178431,879070,3599419
pdq_dynamic,correlated0.5,1048576,1,4,51936995,47462055,874301,3600639
pdq_static,correlated0.5,1048576,1,4,19295201,14817481,876035,3601685
radix,correlated0.9,1048576,1,4,23679831,19199614,879428,3600789
pdq_dynamic,correlated0.9,1048576,1,4,51012478,46548118,864153,3600207
pdq_static,correlated0.9,1048576,1,4,18635590,14167648,867794,3600148
radix,correlated0.9,1048576,1,4,23588367,19124592,864103,3599672
pdq_dynamic,correlated0.9,1048576,1,4,49511011,45047919,864284,3598808
pdq_static,correlated0.9,1048576,1,4,18584530,14120312,864988,3599230
radix,correlated0.9,1048576,1,4,24218753,19696291,865926,3656536
pdq_dynamic,correlated0.9,1048576,1,4,51943306,47477612,865644,3600050
pdq_static,correlated0.9,1048576,1,4,19105755,14640031,866364,3599360
radix,correlated0.9,1048576,1,4,23979845,19514173,866246,3599426
pdq_dynamic,correlated0.9,1048576,1,4,50411390,45943272,868527,3599591
pdq_static,correlated0.9,1048576,1,4,19082832,14613954,868842,3600036
