category,count,columns,time,L2_TLB_MISS_DATA,L1D_CACHE_MISS_LD,L1D_CACHE_MISS_ST,L1D_TLB_MISS,BRANCH_COND_MISPRED_NONSPEC
col,4194304,64,2558760375,298,9366,6864,7049,43
col,4194304,64,2558860541,189,5652,3917,5070,27
col,4194304,64,2558960375,318,13185,40840,10615,82
col,4194304,64,2559060541,470,19670,87007,16156,143
col,4194304,64,2559160416,246,10281,36547,8333,70
col,4194304,64,2559260708,450,21067,74506,15538,133
col,4194304,64,2559360583,423,10854,12445,8621,55
col,4194304,64,2559460541,218,6719,4335,5644,33
col,4194304,64,2559560541,225,4841,3507,5572,25
col,4194304,64,2559660458,458,23898,95254,17581,158
col,4194304,64,2559760500,297,11127,43198,9417,77
col,4194304,64,2559860541,332,17842,64184,12607,111
col,4194304,64,2559963333,465,16955,41980,12060,91
col,4194304,64,2560060416,337,9476,9544,7413,46
col,4194304,64,2560160375,218,6403,4020,5457,28
col,4194304,64,2560260375,320,12268,35151,10460,74
col,4194304,64,2560360541,481,22107,92401,16826,150
col,4194304,64,2560460416,232,8590,28964,6951,60
col,4194304,64,2560560375,446,22072,82201,15675,142
col,4194304,64,2560660500,476,12355,15892,9447,57
col,4194304,64,2560760375,218,6223,5060,5700,33
col,4194304,64,2560860375,224,4488,4555,5733,26
col,4194304,64,2560960458,415,21414,81484,15846,140
col,4194304,64,2561060416,382,14651,59254,11933,100
col,4194304,64,2561160583,342,17178,66775,12839,116
col,4194304,64,2561260625,463,17025,40633,11679,87
col,4194304,64,2561363166,324,9828,10909,7312,45
col,4194304,64,2561460416,194,4936,4922,5024,25
col,4194304,64,2561560416,312,10328,31131,9749,66
col,4194304,64,2561660375,499,22944,95489,17397,157
col,4194304,64,2561763625,237,9337,29970,7637,59
col,4194304,64,2561860500,418,22977,82987,15709,141
col,4194304,64,2561960458,480,13301,20646,9299,57
col,4194304,64,2562061833,212,5740,5889,5147,32
col,4194304,64,2562160416,275,4617,6143,6654,29
col,4194304,64,2562260375,405,20569,77151,15205,133
col,4194304,64,2562360500,399,15319,61001,12185,107
col,4194304,64,2562460500,321,15907,60641,11796,105
col,4194304,64,2562560666,471,15217,49216,12237,95
col,4194304,64,2562660583,333,9320,14687,7506,47
col,4194304,64,2562760500,224,5224,6887,5319,26
col,4194304,64,2562874833,285,10178,26765,8281,58
col,4194304,64,2562960666,420,20113,85328,15091,138
col,4194304,64,2563060666,290,11079,39523,8739,75
col,4194304,64,2563160458,396,22555,82022,14940,138
col,4194304,64,2563263333,438,13309,27586,9315,63
col,4194304,64,2563360458,250,6580,11124,6100,37
col,4194304,64,2563460458,247,4894,7556,6492,28
col,4194304,64,2563560500,370,17811,64489,13523,114
col,4194304,64,2563660458,434,18519,72562,14253,122
col,4194304,64,2563760416,298,15049,51611,10622,92
col,4194304,64,2563860500,447,20260,62226,13087,111
col,4194304,64,2563960416,375,9675,20055,8006,51
col,4194304,64,2564060416,201,4419,8183,5102,25
col,4194304,64,2564160416,274,8992,25444,8147,55
col,4194304,64,2564260416,513,24598,100883,18299,163
col,4194304,64,2564360500,263,9604,31658,8014,65
col,4194304,64,2564460750,418,22664,86953,16152,145
col,4194304,64,2564560625,459,11862,28489,9657,57
col,4194304,64,2564663333,200,5376,9181,5465,31
col,4194304,64,2564760416,231,4177,8303,5885,26
col,4194304,64,2564860458,379,19588,70450,14369,123
col,4194304,64,2564960375,423,17919,69172,13783,116
col,4194304,64,2565060416,311,15848,55950,11478,98
col,4194304,64,2565160500,436,18845,59404,12949,105
col,4194304,64,2565263125,345,10801,21907,7959,49
col,4194304,64,2565360500,211,4440,9209,5194,23
col,4194304,64,2565460458,249,8880,24203,7574,50
col,4194304,64,2565560375,512,25119,101017,18473,164
col,4194304,64,2565660416,258,10220,34810,7652,67
col,4194304,64,2565760458,415,23703,85694,15704,145
col,4194304,64,2565860541,478,11619,30870,9365,57
col,4194304,64,2565960541,220,5363,12165,5667,31
col,4194304,64,2566060541,235,4711,11243,6255,29
col,4194304,64,2566160583,375,19920,73710,14295,125
col,4194304,64,2566260458,412,17622,66290,13210,114
col,4194304,64,2566360416,320,16413,57670,11648,100
col,4194304,64,2566460625,402,16998,59828,12263,73
col,4194304,64,2566560375,265,7908,21727,6555,13
col,4194304,64,2566660500,237,4355,10324,6171,27
col,4194304,64,2566760458,275,10090,32577,8383,62
col,4194304,64,2566860416,513,26159,101130,17871,163
col,4194304,64,2566960333,229,9382,29211,7265,57
col,4194304,64,2567060416,397,24416,84524,15600,142
col,4194304,64,2567160708,326,10507,31487,7776,6
col,4194304,64,2567264125,212,5748,14399,5578,23
col,4194304,64,2567360416,218,4785,11890,5752,27
col,4194304,64,2567460500,331,17773,58973,11794,102
col,4194304,64,2567560458,450,21959,79559,15000,131
col,4194304,64,2567660458,268,13609,42723,9035,78
col,4194304,64,2567760416,395,20315,75153,12097,106
col,4194304,64,2567860333,252,8899,28816,3411,8
col,4194304,64,2567960708,287,3890,12413,6576,26
col,4194304,64,2568060500,257,4813,15132,6446,32
col,4194304,64,2568160375,464,25967,96851,17131,160
col,4194304,64,2568260541,286,11072,39717,8569,72
col,4194304,64,2568360541,232,12626,40280,7726,72
col,4194304,64,2568460291,409,20124,70151,11113,97
col,4194304,64,2568560458,294,7340,26470,3134,14
col,4194304,64,2568660458,232,5864,14285,6249,31
col,4194304,64,2568763041,227,7720,21870,6696,45
col,4194304,64,2568860416,477,25441,98326,17277,158
col,4194304,64,2568960500,278,11461,37252,8335,70
col,4194304,64,2569060750,341,19402,68833,12642,117
col,4194304,64,2569160666,406,15304,49600,10678,45
col,4194304,64,2569260458,256,6133,18214,6093,18
col,4194304,64,2569360458,213,4253,11011,5487,27
col,4194304,64,2569460583,281,11249,39022,9248,72
col,4194304,64,2569560333,493,23199,95354,17068,155
col,4194304,64,2569663083,219,8582,27304,6955,54
col,4194304,64,2569760416,396,22815,83486,15344,142
col,4194304,64,2569860375,382,11367,34116,8090,2
col,4194304,64,2569960583,222,4575,10661,5288,22
col,4194304,64,2570060416,211,5453,11621,5593,31
col,4194304,64,2570160458,345,18027,65634,12957,113
col,4194304,64,2570260458,427,18763,71909,14153,121
col,4194304,64,2570360458,265,12545,44186,9260,80
col,4194304,64,2570460666,444,20261,70372,13944,123
col,4194304,64,2570560458,344,10118,23448,7678,49
col,4194304,64,2570660416,233,4470,10845,5928,28
col,4194304,64,2570760375,206,6945,16561,5890,40
col,4194304,64,2570860416,488,24846,99954,18176,163
col,4194304,64,2570960416,291,11035,40253,8816,74
col,4194304,64,2571060791,376,20884,76067,13956,129
col,4194304,64,2571160375,449,14435,37028,9883,71
col,4194304,64,2571260791,265,4962,12442,5757,31
col,4194304,64,2571362500,190,3981,9199,5023,25
col,4194304,64,2571460458,224,8018,23355,6946,50
col,4194304,64,2571560458,511,25354,101612,18528,164
col,4194304,64,2571660500,251,9103,31742,7672,63
col,4194304,64,2571760458,384,20936,79563,14886,133
col,4194304,64,2571860458,387,12343,29680,8571,60
col,4194304,64,2571960416,274,6291,12478,6066,34
col,4194304,64,2572060666,209,5893,10326,5513,30
col,4194304,64,2572160458,298,13447,44947,10406,82
col,4194304,64,2572260416,466,22388,87055,16181,145
col,4194304,64,2572360500,217,8648,27304,7035,55
col,4194304,64,2572460583,415,23511,84206,15556,141
col,4194304,64,2572560666,335,9196,20509,6994,43
col,4194304,64,2572660666,222,4384,8413,4792,27
col,4194304,64,2572760458,193,5635,7397,5265,27
col,4194304,64,2572860625,162,5678,6845,4445,26
col,4194304,64,2572960500,373,20721,78699,14703,132
col,4194304,64,2573060583,379,14836,58949,11783,102
col,4194304,64,2573160708,247,12465,42623,8614,76
col,4194304,64,2573260416,425,19734,63312,13134,113
col,4194304,64,2573360541,333,7531,15203,6615,38
col,4194304,64,2573460541,217,4199,5956,5461,27
col,4194304,64,2573560750,208,6024,7200,5473,31
col,4194304,64,2573660458,347,17962,62277,12830,111
col,4194304,64,2573760375,425,18481,71479,13734,120
col,4194304,64,2573860666,239,12122,37384,7403,71
col,4194304,64,2573960375,434,21820,71106,14025,124
col,4194304,64,2574060375,349,9302,13573,6759,39
col,4194304,64,2574160666,253,5475,6830,5926,32
col,4194304,64,2574260416,209,6431,6614,5289,31
col,4194304,64,2574360458,352,17942,62977,12928,114
col,4194304,64,2574460541,418,18172,70972,13357,118
col,4194304,64,2574560625,251,12162,40317,8365,74
col,4194304,64,2574660541,411,21493,67364,13420,119
col,4194304,64,2574760583,339,7182,12114,6597,38
col,4194304,64,2574860375,250,5256,6588,5864,32
col,4194304,64,2574960500,207,6442,7203,5481,32
col,4194304,64,2575063166,351,18415,62514,12689,113
col,4194304,64,2575160375,426,17911,70561,13956,120
col,4194304,64,2575260458,271,12744,43706,9490,80
col,4194304,64,2575362416,438,20543,65283,13820,118
col,4194304,64,2575460458,339,6816,10051,6567,37
col,4194304,64,2575560375,248,6043,5833,5829,33
col,4194304,64,2575660500,225,7370,5790,5761,34
col,4194304,64,2575760375,415,21893,81184,16164,142
col,4194304,64,2575860625,376,14763,56911,11782,99
col,4194304,64,2575960458,329,17677,63084,12088,110
col,4194304,64,2576060375,386,13775,38801,10456,80
col,4194304,64,2576160583,341,6826,9110,6998,40
col,4194304,64,2576260375,239,6851,4609,6062,33
col,4194304,64,2576360625,250,9354,15128,7095,50
col,4194304,64,2576460416,504,25712,99577,18406,163
col,4194304,64,2576560500,272,10031,34580,7869,68
col,4194304,64,2576660416,411,23882,84424,15426,141
col,4194304,64,2576760458,384,8147,12316,6974,45
col,4194304,64,2576860583,309,5951,6799,6375,36
col,4194304,64,2576960458,231,6582,4708,6073,34
col,4194304,64,2577063166,316,13717,41657,10753,86
col,4194304,64,2577160458,467,21158,86755,15887,144
col,4194304,64,2577260416,236,9286,30747,7705,62
col,4194304,64,2577360416,401,23158,78807,14761,133
col,4194304,64,2577460375,355,8796,6741,7165,40
col,4194304,64,2577560541,278,6855,5010,6089,36
col,4194304,64,2577660333,229,7077,4795,5804,34
col,4194304,64,2577760458,370,18232,62292,13742,116
col,4194304,64,2577860416,430,18800,72159,14041,120
col,4194304,64,2577960416,292,14695,48333,10180,87
col,4194304,64,2578060416,385,18713,56132,12575,105
col,4194304,64,2578160416,348,8356,4916,7218,40
col,4194304,64,2578260375,246,7030,5039,5887,35
col,4194304,64,2578360333,222,6677,4837,5742,33
col,4194304,64,2578460500,422,22608,84404,16401,145
col,4194304,64,2578560375,373,13833,55224,11688,96
col,4194304,64,2578660375,228,8149,28640,7230,59
col,4194304,64,2578760375,385,17268,61091,13239,113
col,4194304,64,2578860458,476,13268,13241,9728,57
col,4194304,64,2578960708,230,7402,4193,6009,36
col,4194304,64,2579060500,233,8615,10323,6634,43
col,4194304,64,2579160416,499,24234,100936,18699,164
col,4194304,64,2579260750,277,10172,37173,8315,70
col,4194304,64,2579360500,252,8789,32156,7843,64
col,4194304,64,2579460500,421,18604,57089,13237,109
col,4194304,64,2579560416,374,11257,11563,8311,51
col,4194304,64,2579660416,241,7622,4835,5909,35
col,4194304,64,2579760416,308,13650,36130,10338,77
col,4194304,64,2579860500,490,22289,92610,17399,152
col,4194304,64,2579960416,213,7642,25126,6742,49
col,4194304,64,2580060458,323,14306,52260,11447,97
col,4194304,64,2580160375,452,15626,37669,12015,85
col,4194304,64,2580260416,320,9896,8647,7961,46
col,4194304,64,2580360375,234,7666,4490,6012,33
col,4194304,64,2580460416,388,18733,67605,14664,121
col,4194304,64,2580562916,419,16900,69483,14098,117
col,4194304,64,2580660416,200,7359,25835,6486,51
col,4194304,64,2580762125,375,18894,69625,14543,121
col,4194304,64,2580860625,375,11579,14614,9219,56
col,4194304,64,2580960708,249,8019,5833,6321,38
col,4194304,64,2581060625,225,7667,4832,5954,34
col,4194304,64,2581160708,449,24543,93790,17556,157
col,4194304,64,2581264708,335,12287,47458,10657,84
col,4194304,64,2581360375,236,8804,29752,7819,59
col,4194304,64,2581460500,408,20188,64589,14558,119
col,4194304,64,2581560458,348,11637,13984,8990,53
col,4194304,64,2581660375,241,7610,5877,6103,34
col,4194304,64,2581760416,292,13443,33777,10010,75
col,4194304,64,2581860458,492,22040,92504,17847,154
col,4194304,64,2581960458,214,7617,24762,6312,50
col,4194304,64,2582060458,343,16464,60828,12432,108
col,4194304,64,2582160458,402,13646,33963,11135,79
col,4194304,64,2582260583,284,8750,10613,7405,43
col,4194304,64,2582360666,243,7539,7035,6291,34
col,4194304,64,2582460375,397,20592,75978,15623,132
col,4194304,64,2582560375,391,16161,61358,12701,106
col,4194304,64,2582660416,228,8834,29849,7323,59
col,4194304,64,2582760500,407,21614,70751,14878,125
col,4194304,64,2582860500,355,11861,17896,8911,54
col,4194304,64,2582963291,258,7899,7863,6254,35
col,4194304,64,2583060458,279,10874,25989,8336,60
col,4194304,64,2583160416,514,23374,97812,18865,162
col,4194304,64,2583260416,215,7522,25611,6992,53
col,4194304,64,2583360416,351,16406,65658,13310,115
col,4194304,64,2583460541,416,13173,37515,11011,78
col,4194304,64,2583560666,257,7287,11946,5978,36
col,4194304,64,2583660583,247,7862,9318,5975,33
col,4194304,64,2583760416,308,13507,43212,10488,82
col,4194304,64,2583860750,472,21096,87542,16508,145
col,4194304,64,2583960583,212,7481,25499,6835,50
col,4194304,64,2584060500,400,20549,79395,15609,135
col,4194304,64,2584160416,389,12074,22551,9013,59
col,4194304,64,2584260416,266,7256,12010,6364,38
col,4194304,64,2584360375,258,6930,11144,5999,34
col,4194304,64,2584460416,462,22806,92934,17995,158
col,4194304,64,2584560500,315,11051,44551,9672,78
col,4194304,64,2584660458,267,12755,43749,9342,80
col,4194304,64,2584760500,390,16702,62393,13657,111
col,4194304,64,2584860458,312,9533,21194,7939,50
col,4194304,64,2584960541,249,7938,11621,5855,34
col,4194304,64,2585060416,329,15215,50170,11459,95
col,4194304,64,2585160416,447,18690,81233,15592,133
col,4194304,64,2585260375,226,8405,27911,7319,56
col,4194304,64,2585360583,416,21725,82210,16155,140
col,4194304,64,2585460375,345,10208,26696,9356,59
col,4194304,64,2585560333,260,7204,12852,6112,34
col,4194304,64,2585660416,260,8837,19530,6674,46
col,4194304,64,2585760666,505,23606,100952,19174,164
col,4194304,64,2585867708,241,8453,31816,7825,61
col,4194304,64,2585960708,318,16629,62393,12287,108
col,4194304,64,2586063208,368,14639,48080,12021,88
col,4194304,64,2586160541,298,8328,19730,7591,45
col,4194304,64,2586260541,258,6208,13948,6216,34
col,4194304,64,2586360416,337,15571,58213,12740,103
col,4194304,64,2586460458,445,18512,76972,15415,128
col,4194304,64,2586560375,259,11816,42881,9255,78
col,4194304,64,2586660333,404,19222,71011,15034,123
col,4194304,64,2586760583,305,10076,24608,8268,51
col,4194304,64,2586860666,255,7335,14579,6107,35
col,4194304,64,2586962666,258,10219,31879,8268,60
col,4194304,64,2587060458,508,23516,98896,18839,161
col,4194304,64,2587160333,235,7793,28333,7227,58
col,4194304,64,2587260416,470,21315,85861,16234,145
col,4194304,64,2587360541,344,10134,29814,9725,58
col,4194304,64,2587460541,251,6996,16641,6198,37
col,4194304,64,2587560416,217,6052,14073,5495,30
col,4194304,64,2587660458,470,22716,96661,18710,162
col,4194304,64,2587760458,323,11211,46319,10616,83
col,4194304,64,2587860416,410,18626,76709,14947,129
col,4194304,64,2587960458,361,10696,38858,10235,71
col,4194304,64,2588060416,276,7056,20513,6595,24
col,4194304,64,2588160416,255,6411,16460,5489,0
col,4194304,64,2588260458,363,17070,67969,13575,106
col,4194304,64,2588360333,432,16581,69527,13872,119
col,4194304,64,2588460500,302,12968,53016,10925,93
col,4194304,64,2588560500,481,15659,64001,13259,110
col,4194304,64,2588660416,301,8252,24901,7659,38
col,4194304,64,2588760416,249,5767,17319,5472,0
col,4194304,64,2588860625,285,10644,37117,8772,47
col,4194304,64,2588960708,495,22037,93852,17045,156
col,4194304,64,2589064583,234,7711,28896,7320,58
col,4194304,64,2589160541,502,19664,85109,15274,143
col,4194304,64,2589260416,340,7886,31832,8739,56
col,4194304,64,2589360500,215,4968,19043,3611,6
col,4194304,64,2589462791,188,4111,15362,3377,0
col,4194304,64,2589560458,428,21330,88137,16148,147
col,4194304,64,2589660541,363,12325,50365,10753,92
col,4194304,64,2589760416,319,14172,56670,10107,96
col,4194304,64,2589860500,259,7241,35596,3342,7
col,4194304,64,2589960500,436,15352,56977,11670,97
col,4194304,64,2590060375,295,9084,31376,7712,68
col,4194304,64,2590160458,256,8799,33120,8406,62
col,4194304,64,2590260458,441,17382,75340,14491,127
col,4194304,64,2590360458,292,12297,47258,10008,86
col,4194304,64,2590460541,387,10897,43754,9189,30
col,4194304,64,2590560541,452,15062,59981,11923,90
col,4194304,64,2590660458,297,9811,30851,7419,60
col,4194304,64,2590760541,238,7025,20174,6909,43
col,4194304,64,2590860625,478,19736,84811,16225,143
col,4194304,64,2590960416,229,8566,29257,7254,57
col,4194304,64,2591060416,404,15372,60086,11595,79
col,4194304,64,2591160458,466,15669,60037,12038,68
col,4194304,64,2591260500,277,9499,30532,7491,58
col,4194304,64,2591360416,244,7599,20707,7008,49
col,4194304,64,2591460416,322,13710,50384,11129,94
col,4194304,64,2591560416,384,13568,56287,11390,98
col,4194304,64,2591660625,337,14792,57503,11387,104
col,4194304,64,2591760625,386,11124,31259,8439,0
col,4194304,64,2591860375,396,15314,57762,11513,100
col,4194304,64,2591960375,220,8317,25149,6447,52
col,4194304,64,2592060583,244,5592,15243,6869,42
col,4194304,64,2592160333,471,19643,84351,16076,143
col,4194304,64,2592260583,244,8584,29336,6678,58
col,4194304,64,2592360500,401,16107,57677,11864,105
col,4194304,64,2592460375,465,16440,55441,12625,101
col,4194304,64,2592560541,232,9324,30668,7237,57
col,4194304,64,2592660625,219,5676,16637,6463,44
col,4194304,64,2592760541,309,11033,41023,10211,81
col,4194304,64,2592860666,404,14936,63006,12552,110
col,4194304,64,2592960416,324,14992,58228,11241,102
col,4194304,64,2593060458,366,11027,25730,8639,57
col,4194304,64,2593160583,397,14792,55266,11663,102
col,4194304,64,2593260416,210,8288,25847,6484,52
col,4194304,64,2593360541,227,5999,12174,6087,38
col,4194304,64,2593460458,425,18529,71462,14319,125
col,4194304,64,2593560500,285,9890,37573,8732,72
col,4194304,64,2593660416,372,16333,55729,11818,103
col,4194304,64,2593760375,430,14649,43275,11362,85
col,4194304,64,2593860375,287,11743,38980,8762,72
col,4194304,64,2593960375,219,7252,17546,6219,47
col,4194304,64,2594060416,268,7904,21300,7641,57
col,4194304,64,2594160708,454,18332,77440,14801,131
col,4194304,64,2594260416,276,12189,44099,9385,81
col,4194304,64,2594360416,382,11632,37281,10248,78
col,4194304,64,2594460416,452,14814,52561,12285,102
col,4194304,64,2594563250,212,8854,26903,6337,52
col,4194304,64,2594660333,250,5675,9532,6029,39
col,4194304,64,2594760666,263,9702,27493,7723,63
col,4194304,64,2594860708,426,16838,69473,13193,120
col,4194304,64,2594960458,227,10516,36199,7134,68
col,4194304,64,2595063291,411,14810,39172,10671,83
col,4194304,64,2595160500,436,16474,51631,12055,100
col,4194304,64,2595260375,208,8314,25791,6482,50
col,4194304,64,2595361375,287,6811,10529,6899,46
col,4194304,64,2595460625,218,7522,20029,6239,49
col,4194304,64,2595560583,422,17224,70407,13644,122
col,4194304,64,2595660666,191,6596,23284,5830,46
col,4194304,64,2595770625,367,15112,50600,11491,98
col,4194304,64,2595864166,369,13294,33567,9656,74
col,4194304,64,2595960583,266,10326,35121,8010,68
col,4194304,64,2596060583,158,5957,15810,4539,36
col,4194304,64,2596162500,232,4981,6326,5464,35
col,4194304,64,2596260833,279,10328,31159,8560,68
col,4194304,64,2596360583,424,16808,66658,13249,116
col,4194304,64,2596463250,209,9792,33702,7046,63
col,4194304,64,2596560708,320,12488,34577,9416,73
col,4194304,64,2596662541,454,16991,47739,12634,101
col,4194304,64,2596760666,193,7564,24453,5985,47
col,4194304,64,2596860625,175,5750,11411,4748,34
col,4194304,64,2596960666,242,6645,6034,5992,37
col,4194304,64,2597062958,399,18247,66127,13394,120
col,4194304,64,2597160416,282,9614,38063,8796,72
col,4194304,64,2597260625,351,15946,53361,11805,102
col,4194304,64,2597360500,385,12850,26148,10218,71
col,4194304,64,2597460416,336,12917,46576,10489,86
col,4194304,64,2597560541,227,7643,14753,5840,44
col,4194304,64,2597660500,317,10048,15596,8161,59
col,4194304,64,2597760708,465,19557,78090,15144,135
col,4194304,64,2597863333,264,11193,40291,7979,76
col,4194304,64,2597960375,382,13700,34411,10492,82
col,4194304,64,2598060375,445,15993,50099,12570,103
col,4194304,64,2598160666,225,8350,26707,6712,51
col,4194304,64,2598260458,253,5951,5250,6118,41
col,4194304,64,2598360416,431,17840,59339,14022,118
col,4194304,64,2598460416,334,11567,47043,10146,84
col,4194304,64,2598560708,351,15667,54144,11491,103
col,4194304,64,2598660416,372,12202,19982,9433,67
col,4194304,64,2598760708,349,12728,46404,10089,85
col,4194304,64,2598860708,253,8040,19090,6490,51
col,4194304,64,2598960541,349,11844,22471,9482,71
col,4194304,64,2599060375,441,17968,74058,14227,126
col,4194304,64,2599160375,280,12236,43867,9291,82
col,4194304,64,2599260583,382,14773,28193,10475,79
col,4194304,64,2599360458,424,15475,49105,11776,99
col,4194304,64,2599460583,222,9113,27175,6756,53
col,4194304,64,2599560458,268,7746,7798,6777,44
col,4194304,64,2599660500,459,19293,68592,14675,129
col,4194304,64,2599760708,284,9464,37537,8758,72
col,4194304,64,2599860625,350,15806,51749,11167,100
col,4194304,64,2599960583,347,13342,18819,9034,65
col,4194304,64,2600060583,318,13498,45916,9337,78
col,4194304,64,2600160500,233,8515,21472,6455,52
col,4194304,64,2600260416,293,9223,9770,7576,47
col,4194304,64,2600360541,480,20734,82636,15901,145
col,4194304,64,2600460500,226,7504,27553,6486,55
col,4194304,64,2600562958,399,17099,48337,11811,102
col,4194304,64,2600660500,452,16181,43765,12144,97
col,4194304,64,2600760666,216,8038,26663,6744,53
col,4194304,64,2600860541,285,8713,13341,7310,50
col,4194304,64,2600960458,384,17432,49009,12452,106
col,4194304,64,2601060333,370,13624,54376,11072,94
col,4194304,64,2601160375,332,16210,56486,11396,103
col,4194304,64,2601260333,326,11355,11633,8720,56
col,4194304,64,2601360625,372,15141,52916,11095,96
col,4194304,64,2601460416,228,8624,22157,6541,53
col,4194304,64,2601560458,367,12092,21438,10019,71
col,4194304,64,2601660500,439,18248,73540,14480,127
col,4194304,64,2601760416,241,10587,36019,7880,70
col,4194304,64,2601860375,364,14882,38066,11244,88
col,4194304,64,2601962000,419,15775,46256,12056,100
col,4194304,64,2602060458,223,8591,28051,6850,52
col,4194304,64,2602160416,315,9995,12224,8015,56
col,4194304,64,2602260375,480,19727,76355,15969,138
col,4194304,64,2602360625,253,8877,33016,7939,65
col,4194304,64,2602461916,367,16047,50370,11978,103
col,4194304,64,2602560375,400,15804,34935,11163,86
col,4194304,64,2602660458,256,10303,33415,7966,64
col,4194304,64,2602760666,308,10854,18606,7909,59
col,4194304,64,2602860458,421,17899,53378,13175,111
col,4194304,64,2602960416,357,12731,50901,10644,90
col,4194304,64,2603060666,323,15452,54198,10543,100
col,4194304,64,2603160500,327,10139,13035,8319,54
col,4194304,64,2603260458,376,14657,53568,11632,98
col,4194304,64,2603360458,275,9711,25353,7650,59
col,4194304,64,2603460375,382,13883,33648,11172,84
col,4194304,64,2603560583,426,16160,67631,13654,119
col,4194304,64,2603660416,305,13441,53034,10953,94
col,4194304,64,2603760416,355,10231,19672,9191,66
col,4194304,64,2603860458,390,14040,48882,11223,95
col,4194304,64,2603960458,243,9863,28658,7047,58
col,4194304,64,2604060416,356,12028,16797,8848,60
col,4194304,64,2604160375,471,19946,81747,15937,142
col,4194304,64,2604260500,239,8841,31141,7531,62
col,4194304,64,2604360541,392,16376,44152,11926,94
col,4194304,64,2604460458,404,14042,39568,11465,86
col,4194304,64,2604560416,249,9608,33296,7838,64
col,4194304,64,2604660666,350,11535,21165,8404,59
col,4194304,64,2604763166,478,19996,74905,15446,134
col,4194304,64,2604860458,271,9314,34180,8153,67
col,4194304,64,2604960541,371,15491,54142,11700,103
col,4194304,64,2605060500,310,8223,16438,7525,51
col,4194304,64,2605160500,374,14756,54569,11392,96
col,4194304,64,2605260333,305,9875,26210,7756,60
col,4194304,64,2605360375,405,15808,49549,12540,103
col,4194304,64,2605460458,377,14098,56582,11085,98
col,4194304,64,2605560375,331,15042,57013,10789,103
col,4194304,64,2605662916,273,7886,16595,7817,47
col,4194304,64,2605760500,386,14764,51550,11570,96
col,4194304,64,2605860750,242,9799,29936,7011,58
col,4194304,64,2605960375,350,11997,23376,8860,61
col,4194304,64,2606060416,464,20367,82228,15523,140
col,4194304,64,2606160416,239,10537,35476,7746,68
col,4194304,64,2606264041,338,13990,45305,11262,90
col,4194304,64,2606360458,298,10009,31077,8793,67
col,4194304,64,2606460375,304,11436,41447,9265,77
col,4194304,64,2606560625,315,10604,27349,8102,59
col,4194304,64,2606660375,455,19625,68988,14295,124
col,4194304,64,2606763208,313,12046,43057,9583,79
col,4194304,64,2606860458,314,15853,55837,10958,100
col,4194304,64,2606960416,236,6871,15201,6866,42
col,4194304,64,2607060500,396,14305,55876,12156,102
col,4194304,64,2607160500,272,9969,30445,7884,60
col,4194304,64,2607260416,376,13679,41806,11295,83
col,4194304,64,2607360416,427,17205,70616,14002,120
col,4194304,64,2607460375,305,14374,52617,10681,93
col,4194304,64,2607560416,250,9508,23473,7786,56
col,4194304,64,2607660666,397,13109,50555,11830,94
col,4194304,64,2607772916,195,7655,25868,6053,48
col,4194304,64,2607860583,286,9195,25182,6970,51
col,4194304,64,2607960666,411,18379,64747,13492,115
col,4194304,64,2608063250,341,12273,48221,10110,86
col,4194304,64,2608160458,343,15090,56558,10943,101
col,4194304,64,2608260375,220,5475,15120,6305,40
col,4194304,64,2608360416,387,13071,52626,11754,95
col,4194304,64,2608460375,244,10070,31045,7273,60
col,4194304,64,2608560458,368,10238,29756,9003,57
col,4194304,64,2608660750,476,20590,84860,16161,145
col,4194304,64,2608762250,239,9772,34726,7720,66
col,4194304,64,2608860458,288,11676,44831,10198,82
col,4194304,64,2608960458,245,5275,18425,6721,45
col,4194304,64,2609060541,374,13905,57925,11887,97
col,4194304,64,2609160375,308,9130,31525,7634,32
col,4194304,64,2609260458,407,14745,56915,12312,67
col,4194304,64,2609360500,384,14293,58067,12087,102
col,4194304,64,2609460375,408,14439,57959,11764,103
col,4194304,64,2609560833,218,6523,17774,6569,39
col,4194304,64,2609660541,381,12464,52705,11625,92
col,4194304,64,2609760416,232,9050,32144,7439,58
col,4194304,64,2609860375,265,8679,31519,7892,7
col,4194304,64,2609960458,462,22112,82453,16284,125
col,4194304,64,2610060375,243,8844,32041,7807,63
col,4194304,64,2610160500,405,13049,53649,11437,95
col,4194304,64,2610260583,255,4809,19694,6887,39
col,4194304,64,2610360416,394,14482,59723,12221,100
col,4194304,64,2610460375,235,8564,30720,6154,43
col,4194304,64,2610560458,301,9708,40722,5289,28
col,4194304,64,2610660708,440,17424,72965,14792,125
col,4194304,64,2610760958,207,6729,25255,5767,48
col,4194304,64,2610874375,253,4477,18525,4094,3
col,4194304,64,2610960708,294,12833,45262,8716,59
col,4194304,64,2611063250,402,14759,63347,13034,108
col,4194304,64,2611160416,407,13896,57967,11845,104
col,4194304,64,2611260375,276,9288,28715,8799,59
col,4194304,64,2611360416,391,13911,58561,12361,102
col,4194304,64,2611460375,191,6262,22512,5814,46
col,4194304,64,2611560333,251,5184,19292,4490,1
col,4194304,64,2611660583,345,14034,55830,10883,77
col,4194304,64,2611760416,371,13272,56310,11811,95
col,4194304,64,2611860416,429,14469,58059,12205,103
col,4194304,64,2611960500,277,10307,27860,9011,55
col,4194304,64,2612060416,381,14241,59253,12292,102
col,4194304,64,2612160375,234,6593,22396,6514,40
