category,count,columns,cmd,pid,time,counter,event,ptr,fun,lib
row_norm,16777216,3,simulation,6116,11651546.403988:,167870,cache-misses:,41b775,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x685,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.404262:,820692,branch-misses:,41b67e,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x58e,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.413573:,825759,branch-misses:,41a2a8,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0x88,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.422468:,899656,branch-misses:,41b800,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x710,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.424739:,70911,cache-misses:,41b3f5,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x305,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.425314:,201001,cache-misses:,41b36d,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x27d,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.434333:,823564,branch-misses:,41b1ce,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0xde,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.442970:,210165,cache-misses:,41b958,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x868,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.444946:,735592,branch-misses:,41b6b2,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x5c2,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.452676:,866348,branch-misses:,41b57d,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x48d,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.462308:,897437,branch-misses:,41a57a,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0x35a,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.466843:,142567,cache-misses:,41b6b2,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x5c2,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.467934:,288169,cache-misses:,41b50d,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x41d,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.470147:,750329,cache-misses:,41b325,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x235,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.475888:,1058304,cache-misses:,41b305,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x215,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.484123:,1206602,cache-misses:,41b6c6,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x5d6,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.493631:,1250954,cache-misses:,41b43b,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x34b,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.503442:,1269129,cache-misses:,41b644,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x554,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.513278:,1285738,cache-misses:,41b941,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x851,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.519328:,99014,branch-misses:,41b636,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x546,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.523375:,1270423,cache-misses:,41b309,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x219,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.529148:,100036,branch-misses:,41b365,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x275,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.533991:,1196847,cache-misses:,41b68a,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x59a,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.537181:,107706,branch-misses:,41a288,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0x68,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.538300:,190133,branch-misses:,41a40b,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0x1eb,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.540703:,507750,branch-misses:,41a29e,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0x7e,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.546088:,724826,branch-misses:,41b4ce,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x3de,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.554931:,786752,branch-misses:,41b741,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x651,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.563441:,867889,branch-misses:,41b442,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x352,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.568001:,131570,cache-misses:,41b954,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x864,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.574505:,809449,branch-misses:,41b59c,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x4ac,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.580787:,79021,cache-misses:,41b488,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x398,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.581710:,101298,cache-misses:,41b946,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x856,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.584603:,808252,branch-misses:,41b545,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x455,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.593175:,881790,branch-misses:,41b7a0,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x6b0,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.602392:,38314,cache-misses:,41b704,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x614,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.602688:,38314,cache-misses:,41b6f6,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x606,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.602995:,332450,cache-misses:,41b6ce,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x5de,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.605393:,658596,branch-misses:,41b595,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x4a5,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.612653:,824708,branch-misses:,41b854,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x764,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.619483:,345234,cache-misses:,41b2f5,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x205,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.624117:,702793,branch-misses:,41b700,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x610,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.631828:,842414,branch-misses:,41a2c8,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0xa8,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.641217:,887821,branch-misses:,41b96e,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x87e,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.651460:,875829,branch-misses:,41a2cc,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0xac,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.661294:,894564,branch-misses:,41b782,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x692,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.662937:,38921,cache-misses:,41b941,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x851,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.663242:,38921,cache-misses:,41b3e7,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x2f7,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.663545:,193626,cache-misses:,41b608,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x518,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.665020:,1039730,cache-misses:,41b939,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x849,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.677832:,707465,branch-misses:,41addb,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0xbbb,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.685915:,798690,branch-misses:,41b437,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x347,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.694803:,872785,branch-misses:,41b9d5,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x8e5,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.700408:,44145,cache-misses:,41b356,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x266,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.700755:,44145,cache-misses:,41b7c3,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x6d3,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.701143:,288060,cache-misses:,41b707,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x617,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.705442:,822304,branch-misses:,41b149,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x59,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.715219:,850067,branch-misses:,41b509,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x419,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.724703:,882068,branch-misses:,41addb,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0xbbb,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.728770:,92749,cache-misses:,41b350,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x260,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.729514:,253478,cache-misses:,41b78e,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x69e,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.736908:,786282,branch-misses:,41b3f1,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x301,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.746106:,820746,branch-misses:,41a311,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0xf1,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.755043:,894266,branch-misses:,41a28b,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0x6b,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.758577:,49480,cache-misses:,41b7b3,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x6c3,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.764346:,76055,cache-misses:,41b64c,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x55c,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.765359:,864949,branch-misses:,41b810,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x720,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.772010:,94532,cache-misses:,41b3ea,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x2fa,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.772715:,94532,cache-misses:,41b60b,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x51b,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.773437:,384027,cache-misses:,41b682,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x592,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.776342:,1107368,cache-misses:,41b8b2,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x7c2,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.784935:,1235031,cache-misses:,41b6b2,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x5c2,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.795045:,1216006,cache-misses:,41b669,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x579,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.796465:,143885,branch-misses:,41a311,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0xf1,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.797990:,298188,branch-misses:,41a36d,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0x14d,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.801440:,617543,branch-misses:,41b5a0,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x4b0,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.808595:,783051,branch-misses:,41a78c,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0x56c,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.817142:,852607,branch-misses:,41a532,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0x312,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.824722:,75781,cache-misses:,41b401,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x311,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.827396:,804904,branch-misses:,41b848,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x758,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.836635:,831747,branch-misses:,41b834,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x744,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.845771:,883839,branch-misses:,41b941,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x851,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.848377:,28819,cache-misses:,41b62d,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x53d,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.848604:,28819,cache-misses:,41b6f9,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x609,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.848840:,228973,cache-misses:,41b7b1,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x6c1,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.856856:,808971,branch-misses:,41b63d,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x54d,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.865618:,882083,branch-misses:,41b67a,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x58a,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.870104:,205500,cache-misses:,41b353,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x263,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.871679:,340770,cache-misses:,41b481,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x391,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.874323:,807524,cache-misses:,41b603,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x513,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.880471:,652750,branch-misses:,41b3f1,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x301,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.887584:,811334,branch-misses:,41a29e,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0x7e,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.896440:,81125,cache-misses:,41b350,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x260,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.897308:,797879,branch-misses:,41b827,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x737,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.906353:,857512,branch-misses:,41a945,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0x725,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.909379:,62756,cache-misses:,41b51c,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x42c,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.915766:,897464,branch-misses:,41ad92,pdqsort_detail::pdqsort_loop<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,,true>+0xb72,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.916752:,50058,cache-misses:,41b3ab,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x2bb,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.917161:,116654,cache-misses:,41b2fa,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x20a,(/experiments/sorting_simulation/simulation)
row_norm,16777216,3,simulation,6116,11651546.918070:,561819,cache-misses:,41b3df,pdqsort_detail::partition_right_branchless<NormalizedRowOrderEntry3<unsigned,int>*,,std::less<NormalizedRowOrderEntry3<unsigned,int>,>,>+0x2ef,(/experiments/sorting_simulation/simulation)
