category|count|columns|cmd|pid|time|counter|event
pdq_static|16777216|3|simulation|6698|11654636.152609:|432482|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.155571:|36482|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.156455:|439728|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.159415:|37093|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.160324:|444802|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.163517:|36836|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.164024:|459908|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.167611:|36479|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.167798:|468869|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.171611:|477900|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.171627:|36459|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.175493:|484270|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.175624:|36528|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.179432:|487132|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.179640:|36482|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.183360:|491103|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.183597:|36623|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.187455:|37152|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.187599:|481596|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.191417:|37298|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.191551:|483666|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.195223:|37939|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.195771:|481870|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.199039:|38691|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.200014:|460983|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.202227:|41725|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.203141:|50249|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.203642:|71451|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.204394:|166948|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.206200:|281600|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.209404:|331086|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.213083:|346749|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.216878:|359665|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.220735:|356465|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.224099:|32831|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.224363:|32831|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.224638:|90950|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.225442:|274224|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.226877:|288891|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.229978:|307569|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.233218:|330742|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.236817:|342610|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.240668:|351753|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.245721:|315131|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.249218:|325350|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.253021:|329678|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.256557:|342319|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.260200:|356396|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.264293:|353033|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.267511:|15658|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.267638:|15658|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.267765:|75101|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.268341:|352826|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.270666:|274107|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.273557:|289243|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.276685:|317560|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.280913:|304276|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.284340:|322229|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.287795:|338290|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.291443:|351072|branch-misses:
