category,count,columns,distribution,time,event,counter
pdq_static,16777216,4,correlated0.9,92121.689513,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.691042,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.691683,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.693762,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.695753,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.695853,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.697933,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.700038,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.700511,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.702118,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.704227,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.705394,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.706282,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.708391,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.710243,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.710448,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.712557,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.714652,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.715080,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.716772,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.718852,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.719999,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.720961,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.723063,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.724945,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.725128,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.727238,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.729426,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.729838,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.731680,L1-dcache-load-misses,20000
